1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50
-1428 1407 -390 -564 378 0 -724 -1074 -1 336 652 640 -1 -1 146 846 -896 -1 270 -945 -360 1008 -1 -1 -1 -1 -1 470 -1 -1 350 -1 -504 -335 -1 -1 -1 -1 -1 -1 -1 -1 378 -1 -1 -1 -1 -1 -1 -1
-1435 1414 -392 -567 380 0 -728 -1 875 338 656 644 0 -636 147 852 -903 -1 -1 -952 -363 -1 -1062 928 0 -816 294 -1 -1 -1 -1 -1 -1 -1 -1 -186 -1 -405 156 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1442 1421 -394 -570 382 0 -732 -1080 880 340 660 648 0 -640 -1 858 -910 -1 -1 -959 -1 1016 -1 936 0 -1 -1 -1 -1 -1 -1 -1 -510 -1 536 -189 -1 -1 159 -1 -1 -1 -1 -1 -1 138 -1 -1 -1 -1
-1449 1428 -396 -573 384 0 -736 -1 885 342 664 652 0 -1 148 864 -917 0 -1 -1 -366 1024 -1071 944 -1 -1 297 -1 752 -1 355 -1 -1 -340 -1 -1 -1 -414 162 -1 -1 -1 -1 -1 -1 -1 18 -1 -1 -1
-1456 1435 -398 -576 386 0 -1 -1086 890 -1 668 -1 0 -644 149 870 -1 0 272 -966 -369 1032 -1080 -1 -1 -1 -1 475 760 0 -1 -1 -1 -345 544 -192 420 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1463 1442 -400 -579 388 0 -740 -1092 895 344 672 656 0 -648 -1 876 -924 0 274 -1 -372 1040 -1 -1 -1 -1 300 480 -1 -1 -1 -584 -1 -1 -1 -1 -1 -1 -1 -1 105 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1470 1449 -402 -582 390 0 -744 -1098 900 346 676 -1 0 -652 150 -1 -931 0 276 -973 -1 -1 -1 -1 0 -824 -1 -1 768 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -287 -1 -1 -1 -1 -1 -1 -1 -1
-1477 1456 -404 -585 392 0 -748 -1 905 -1 680 660 0 -656 151 882 -1 -1 278 -1 -375 1048 -1 -1 -1 -832 -1 -1 776 -1 -1 -592 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -208 -1 -1 -1 -1 -1
-1484 1463 -406 -588 394 0 -752 -1104 910 348 684 664 0 -660 152 -1 -1 0 280 -1 -378 1056 -1089 -1 0 -1 -1 -1 -1 -1 360 -600 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1491 1470 -408 -591 396 0 -756 -1110 915 350 688 668 0 -1 -1 888 -938 0 -1 -1 -1 1064 -1 -1 0 -840 303 -1 -1 -1 -1 -1 -1 -350 -1 -195 -1 -423 -1 -1 108 -1 -1 -1 -1 -1 19 -1 -1 -1
-1498 1477 -410 -594 398 0 -760 -1116 920 352 692 672 0 -664 -1 -1 -945 0 -1 -1 -381 1072 -1 -1 -1 -848 306 485 784 0 365 -608 -516 -1 -1 -198 -1 -432 -1 -1 -1 -1 387 -1 -1 -1 -1 -1 60 -1
-1505 1484 -412 -597 400 -1 -764 -1122 925 354 696 -1 -1 -668 153 894 -1 0 -1 -980 -1 1080 -1 -1 0 -856 309 -1 -1 0 -1 -616 -1 -355 -1 -201 427 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1512 1491 -414 -600 402 0 -768 -1128 930 356 700 -1 0 -1 -1 900 -952 0 282 -1 -1 1088 -1098 -1 0 -864 -1 490 -1 -1 -1 -624 -1 -1 552 -204 434 -1 165 44 -1 -1 -1 224 -1 144 -1 -1 -1 -1
-1519 1498 -416 -603 404 0 -772 -1134 935 358 -1 676 0 -672 154 906 -959 0 -1 -1 -384 -1 -1 952 0 -1 -1 495 -1 -1 -1 -632 -1 -1 -1 -1 -1 -1 -1 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1526 1505 -418 -606 406 0 -776 -1140 940 360 704 -1 0 -676 155 912 -1 -1 -1 -1 -387 -1 -1 -1 -1 -872 -1 -1 -1 0 370 -1 -1 -360 560 -207 -1 -1 -1 -1 -1 -294 -1 -1 -1 -1 -1 -1 -1 -1
-1533 1512 -420 -609 -1 0 -780 -1146 -1 362 708 680 0 -680 156 918 -966 -1 284 -987 -390 -1 -1 -1 0 -880 -1 500 -1 -1 375 -640 -1 -1 568 -1 -1 -1 168 -1 -1 -301 -1 -1 -1 -1 -1 39 -1 -1
-1540 1519 -422 -612 408 0 -1 -1152 945 -1 712 684 0 -684 157 924 -973 0 286 -994 -393 1096 -1107 -1 0 -888 -1 -1 792 -1 -1 -648 -1 -1 -1 -1 441 -1 -1 -1 -1 -1 -1 -1 -1 -1 20 -1 -1 -1
-1547 1526 -424 -615 410 0 -1 -1 950 364 716 -1 -1 -688 -1 930 -980 -1 288 -1001 -1 -1 -1116 -1 -1 -896 312 505 -1 -1 380 -1 -522 -365 -1 -1 448 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1554 1533 -426 -618 412 0 -1 -1158 955 366 -1 -1 -1 -1 -1 936 -987 0 -1 -1008 -396 1104 -1125 -1 -1 -904 -1 510 -1 0 385 -1 -528 -370 576 -210 455 -441 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1561 1540 -428 -621 414 -1 -784 -1164 960 368 720 688 0 -1 158 942 -994 0 290 -1 -1 1112 -1 -1 -1 -1 -1 515 -1 -1 390 -656 -1 -1 -1 -1 -1 -450 -1 -1 -1 -1 -1 -1 -1 150 -1 -1 -1 -1
-1568 1547 -430 -624 416 0 -1 -1170 965 370 724 692 0 -692 159 -1 -1 -1 292 -1015 -399 -1 -1 -1 0 -912 -1 520 -1 0 395 -1 -534 -1 584 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1575 1554 -432 -627 418 0 -1 -1176 970 372 -1 696 0 -696 -1 948 -1001 0 294 -1022 -1 -1 -1134 960 -1 -1 -1 -1 -1 0 400 -1 -1 -1 -1 -213 -1 -1 -1 46 111 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1582 -1 -434 -630 420 0 -788 -1182 975 374 728 700 0 -700 160 954 -1008 -1 -1 -1 -402 -1 -1143 968 0 -920 315 525 800 -1 405 -1 -540 -1 -1 -216 -1 -1 -1 -1 -1 -308 -1 -1 -1 -1 -1 -1 -1 -1
-1589 1561 -436 -633 422 0 -792 -1188 980 -1 732 -1 0 -704 161 960 -1015 0 296 -1 -405 1120 -1 976 -1 -1 -1 530 808 -1 -1 -664 -1 -1 592 -1 -1 -459 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1596 1568 -438 -636 424 0 -796 -1194 985 -1 736 704 0 -708 162 -1 -1022 0 -1 -1 -1 -1 -1 984 0 -928 318 -1 816 -1 -1 -672 -1 -1 600 -1 462 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1603 1575 -440 -639 426 -1 -800 -1200 990 -1 -1 -1 -1 -1 163 966 -1 -1 298 -1 -1 -1 -1152 992 -1 -936 -1 535 824 0 -1 -1 -1 -375 -1 -1 469 -1 -1 47 -1 -1 -1 -1 -1 156 -1 -1 -1 -1
-1610 1582 -1 -642 428 0 -804 -1206 995 -1 740 -1 0 -712 164 972 -1029 0 -1 -1 -1 1128 -1 1000 -1 -1 321 540 -1 0 -1 -680 -1 -1 -1 -219 476 -1 -1 -1 -1 -315 -1 -1 -216 -1 -1 42 -1 -1
-1617 1589 -442 -645 -1 0 -808 -1212 1000 376 744 -1 0 -716 165 978 -1036 0 300 -1 -1 1136 -1 -1 0 -944 324 -1 832 -1 410 -688 -546 -1 -1 -222 -1 -1 -1 -1 -1 -322 -1 231 -1 162 -1 -1 -1 -1
-1624 1596 -444 -1 430 0 -812 -1 1005 378 -1 708 0 -1 -1 -1 -1 -1 -1 -1 -408 1144 -1 1008 0 -1 -1 -1 840 0 -1 -1 -1 -1 608 -1 -1 -468 -1 -1 -1 -1 396 -1 -1 -1 -1 -1 -1 -1
-1631 1603 -1 -648 432 0 -816 -1218 -1 -1 748 712 0 -720 -1 984 -1 -1 -1 -1 -411 1152 -1161 -1 -1 -952 327 -1 -1 -1 415 -1 -1 -1 -1 -225 -1 -1 -1 -1 114 -1 -1 -1 -1 -1 -1 -1 66 -1
-1638 1610 -1 -651 434 0 -820 -1224 -1 380 752 716 0 -724 -1 990 -1 0 -1 -1029 -414 -1 -1170 -1 0 -1 330 545 -1 -1 -1 -1 -1 -1 616 -1 -1 -1 171 -1 -1 -1 405 -1 -1 -1 -1 45 -1 -1
-1645 1617 -446 -654 436 0 -824 -1230 1010 -1 756 720 0 -728 -1 996 -1043 0 -1 -1 -417 1160 -1179 1016 0 -960 333 -1 848 0 -1 -1 -552 -1 -1 -1 -1 -477 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1652 1624 -448 -657 438 0 -828 -1236 1015 382 760 724 0 -732 -1 -1 -1050 0 302 -1036 -420 1168 -1 -1 0 -968 -1 -1 856 -1 -1 -696 -558 -1 624 -1 -1 -1 -1 48 117 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1659 1631 -450 -660 440 0 -832 -1242 -1 384 764 -1 -1 -736 166 1002 -1 -1 304 -1043 -1 1176 -1 -1 -1 -976 336 -1 -1 -1 420 -704 -564 -380 632 -1 483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48 72 -1
-1666 1638 -452 -663 442 0 -1 -1248 1020 386 768 -1 0 -1 167 1008 -1057 -1 306 -1050 -423 1184 -1188 1024 -1 -984 -1 -1 -1 -1 425 -1 -1 -385 -1 -228 -1 -1 -1 -1 120 -329 -1 -1 -1 -1 -1 -1 -1 -1
-1673 1645 -454 -666 444 0 -836 -1254 1025 -1 772 728 0 -740 168 1014 -1064 -1 308 -1 -1 1192 -1197 -1 -1 -992 339 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1680 1652 -456 -669 446 0 -840 -1 1030 388 776 732 0 -1 -1 1020 -1 0 -1 -1057 -1 -1 -1206 1032 0 -1 -1 -1 -1 0 430 -712 -570 -1 640 -231 -1 -486 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1687 1659 -458 -672 448 0 -844 -1260 1035 -1 780 736 0 -744 169 -1 -1071 0 310 -1 -426 -1 -1215 1040 -1 -1 342 550 864 0 -1 -1 -576 -390 -1 -234 -1 -1 -1 -1 -1 -336 -1 -1 -1 -1 -1 -1 -1 -1
-1694 1666 -460 -675 450 0 -848 -1266 1040 -1 784 -1 0 -748 -1 -1 -1078 -1 312 -1064 -429 1200 -1 1048 0 -1 345 555 -1 -1 435 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1701 1673 -462 -678 452 0 -852 -1272 1045 390 788 740 0 -752 170 1026 -1085 0 314 -1071 -432 -1 -1224 -1 -1 -1000 -1 -1 -1 0 440 -720 -1 -1 648 -237 490 -1 174 -1 -1 -1 414 238 -1 -1 -1 -1 -1 -1
-1708 1680 -464 -1 454 -1 -856 -1278 1050 392 792 744 0 -756 171 1032 -1 0 -1 -1078 -1 -1 -1233 1056 -1 -1008 348 560 -1 0 -1 -728 -1 -395 -1 -1 -1 -495 -1 49 -1 -1 -1 -1 -224 -1 -1 -1 -1 -1
-1715 1687 -466 -681 -1 0 -860 -1284 -1 394 796 748 0 -760 172 -1 -1 0 316 -1085 -1 -1 -1 1064 -1 -1 351 -1 872 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 123 -1 -1 245 -1 -1 -1 -1 -1 -1
-1722 1694 -468 -684 456 0 -864 -1290 1055 396 800 752 0 -764 -1 1038 -1092 0 318 -1092 -1 -1 -1 -1 0 -1016 354 565 -1 -1 -1 -1 -1 -400 -1 -240 -1 -1 -1 -1 -1 -343 -1 252 -232 -1 -1 -1 -1 -1
-1729 1701 -470 -687 458 0 -868 -1296 1060 398 804 -1 0 -768 173 1044 -1 -1 320 -1 -1 -1 -1242 -1 0 -1024 -1 -1 880 -1 -1 -736 -1 -1 656 -1 -1 -504 -1 -1 -1 -1 423 -1 -1 -1 -1 51 -1 -1
-1736 1708 -472 -690 -1 0 -872 -1302 1065 400 808 756 0 -772 174 -1 -1099 0 -1 -1 -435 1208 -1251 1072 0 -1032 357 -1 -1 0 -1 -744 -1 -1 -1 -1 -1 -1 -1 50 126 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1743 1715 -474 -693 460 0 -876 -1308 1070 402 812 760 0 -776 175 1050 -1106 0 322 -1 -1 1216 -1260 -1 0 -1040 360 570 -1 0 445 -752 -582 -405 664 -1 -1 -1 -1 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1750 1722 -476 -696 462 0 -880 -1314 1075 404 816 -1 0 -780 176 1056 -1113 0 324 -1099 -438 -1 -1 -1 0 -1 -1 575 -1 0 450 -760 -1 -410 -1 -1 -1 -1 177 -1 -1 -1 -1 259 -1 -1 -1 -1 -1 -1
-1757 1729 -478 -699 464 0 -884 -1320 1080 -1 820 764 0 -784 177 1062 -1 0 326 -1 -441 -1 -1269 1080 0 -1 -1 -1 888 0 -1 -768 -1 -415 -1 -1 497 -1 -1 -1 -1 -1 432 -1 -1 -1 21 -1 -1 -1
-1764 1736 -480 -702 466 0 -888 -1326 -1 406 824 768 0 -1 -1 1068 -1120 0 -1 -1106 -444 1224 -1278 -1 0 -1 363 580 896 -1 455 -776 -1 -1 672 -1 -1 -513 -1 -1 129 -1 -1 -1 -1 -1 22 -1 78 -1
-1771 1743 -482 -705 468 0 -892 -1332 1085 408 828 -1 0 -788 178 1074 -1127 0 328 -1113 -447 -1 -1287 -1 -1 -1 -1 -1 904 -1 460 -1 -588 -1 680 -243 504 -1 -1 -1 132 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1778 1750 -484 -708 470 0 -896 -1338 1090 410 832 772 -1 -792 179 -1 -1134 0 330 -1 -450 1232 -1296 -1 -1 -1 -1 585 -1 -1 465 -1 -1 -1 688 -246 511 -1 -1 -1 135 -1 441 -1 -1 168 -1 -1 -1 -1
-1785 1757 -486 -711 472 0 -900 -1344 1095 412 836 776 0 -796 180 1080 -1141 0 332 -1120 -1 1240 -1 -1 0 -1 366 590 -1 -1 -1 -1 -594 -1 -1 -1 -1 -522 180 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1792 1764 -488 -714 474 0 -904 -1350 1100 -1 840 780 0 -800 -1 1086 -1148 0 334 -1 -1 1248 -1 1088 -1 -1048 -1 595 912 -1 470 -1 -1 -420 -1 -1 -1 -1 -1 -1 138 -350 -1 -1 -1 -1 -1 -1 -1 -1
-1799 1771 -490 -717 476 0 -908 -1356 -1 414 844 784 0 -1 181 1092 -1155 0 336 -1 -453 -1 -1305 1096 0 -1 369 600 920 0 -1 -1 -600 -425 696 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1806 1778 -492 -720 478 0 -912 -1362 -1 -1 -1 -1 0 -804 -1 -1 -1 0 -1 -1 -1 -1 -1314 -1 0 -1 372 -1 -1 0 475 -1 -1 -1 704 -1 -1 -1 -1 -1 -1 -1 450 -1 -240 -1 -1 -1 -1 -1
-1813 1785 -494 -723 480 0 -916 -1368 1105 -1 848 788 0 -808 -1 1098 -1162 -1 -1 -1 -456 1256 -1323 -1 0 -1 -1 605 -1 0 480 -784 -1 -1 -1 -1 -1 -1 -1 -1 -1 -357 -1 -1 -1 -1 -1 -1 -1 -1
-1820 1792 -496 -726 482 0 -1 -1374 -1 -1 852 792 -1 -1 182 -1 -1169 0 -1 -1127 -459 1264 -1 1104 0 -1056 375 -1 928 0 -1 -1 -606 -1 -1 -249 518 -1 -1 -1 -1 -1 459 -1 -1 -1 -1 -1 -1 -1
-1827 1799 -498 -729 484 0 -920 -1380 1110 416 856 796 0 -812 183 1104 -1176 -1 -1 -1134 -1 1272 -1332 -1 0 -1064 378 610 936 -1 485 -792 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1834 1806 -500 -732 -1 0 -924 -1386 1115 418 860 800 0 -816 -1 1110 -1183 0 -1 -1141 -1 1280 -1 1112 -1 -1 -1 615 -1 -1 -1 -1 -1 -1 712 -1 -1 -1 183 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1841 1813 -502 -735 486 0 -1 -1392 1120 -1 864 804 -1 -1 184 1116 -1 0 338 -1 -1 -1 -1341 1120 0 -1072 381 -1 944 0 -1 -800 -1 -430 -1 -1 -1 -1 -1 -1 -1 -364 468 -1 -1 174 -1 -1 -1 -1
-1848 1820 -504 -738 488 0 -928 -1398 1125 420 -1 808 -1 -1 185 1122 -1190 -1 340 -1 -462 1288 -1350 -1 -1 -1080 384 -1 952 -1 -1 -808 -1 -1 -1 -252 -1 -531 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1855 1827 -506 -741 490 0 -932 -1 1130 422 -1 812 0 -820 186 -1 -1197 -1 -1 -1148 -465 -1 -1359 -1 0 -1088 387 620 -1 -1 490 -816 -612 -1 -1 -255 525 -540 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1862 1834 -508 -744 492 0 -936 -1404 1135 -1 868 816 0 -824 187 1128 -1204 0 342 -1155 -468 -1 -1368 -1 -1 -1096 -1 625 960 0 495 -1 -618 -1 -1 -1 -1 -1 186 52 -1 -1 -1 -1 -1 -1 23 -1 -1 -1
-1869 1841 -510 -747 494 0 -940 -1410 1140 424 872 -1 -1 -1 188 1134 -1211 0 344 -1 -1 -1 -1 -1 0 -1104 390 -1 -1 0 -1 -1 -1 -435 -1 -258 532 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1876 1848 -512 -750 496 0 -944 -1416 1145 426 876 820 -1 -828 189 1140 -1218 0 346 -1162 -471 -1 -1377 -1 0 -1 393 -1 968 -1 -1 -1 -1 -440 -1 -261 -1 -1 -1 53 141 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1883 1855 -514 -753 498 0 -1 -1422 -1 428 880 -1 -1 -832 190 1146 -1225 0 348 -1169 -1 -1 -1386 1128 0 -1 396 -1 -1 0 500 -1 -1 -1 -1 -1 539 -1 189 -1 144 -371 -1 -1 -1 -1 -1 -1 84 -1
-1890 1862 -516 -756 500 0 -1 -1428 1150 430 -1 -1 0 -836 191 1152 -1232 0 -1 -1176 -474 -1 -1 1136 -1 -1 399 -1 976 -1 505 -824 -1 -1 -1 -1 546 -1 -1 54 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1897 1869 -518 -759 502 0 -948 -1434 1155 432 884 824 -1 -840 192 -1 -1239 -1 350 -1183 -477 -1 -1395 1144 0 -1112 -1 630 -1 -1 -1 -1 -624 -1 720 -264 553 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1904 1876 -520 -762 504 0 -952 -1440 1160 434 888 828 0 -844 193 -1 -1246 0 -1 -1190 -1 -1 -1 1152 0 -1120 -1 -1 -1 -1 510 -1 -630 -1 728 -1 -1 -1 192 -1 -1 -1 -1 266 -1 180 -1 -1 -1 -1
-1911 1883 -522 -765 506 0 -956 -1446 -1 436 892 832 0 -848 194 1158 -1 0 -1 -1197 -1 1296 -1404 1160 -1 -1 402 -1 -1 -1 -1 -1 -1 -445 -1 -1 -1 -1 -1 -1 -1 -1 -1 273 -1 -1 -1 -1 -1 -1
-1918 1890 -524 -768 508 0 -960 -1452 1165 438 896 836 -1 -852 195 1164 -1 0 352 -1204 -480 1304 -1 -1 -1 -1128 -1 635 -1 -1 -1 -832 -1 -1 736 -1 560 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1925 1897 -526 -771 510 0 -964 -1458 1170 440 900 840 0 -856 196 1170 -1 0 -1 -1 -483 1312 -1 -1 -1 -1 -1 -1 -1 0 515 -1 -1 -450 744 -1 -1 -1 195 -1 147 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1932 1904 -528 -774 512 0 -968 -1 1175 442 904 -1 0 -860 197 -1 -1253 -1 354 -1 -486 -1 -1413 -1 0 -1 405 640 984 -1 -1 -1 -1 -1 -1 -1 567 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1939 1911 -530 -1 514 0 -972 -1464 1180 444 908 844 -1 -1 198 1176 -1 -1 356 -1211 -489 1320 -1 -1 0 -1 408 645 -1 0 -1 -840 -1 -1 -1 -1 -1 -549 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1946 1918 -532 -777 516 0 -976 -1 1185 446 912 -1 0 -864 199 1182 -1260 0 358 -1218 -492 -1 -1 1168 0 -1136 411 -1 -1 -1 520 -1 -1 -1 -1 -1 -1 -558 198 -1 -1 -1 -1 280 -1 -1 -1 -1 -1 -1
-1953 1925 -534 -780 518 0 -1 -1470 1190 448 916 848 0 -1 200 1188 -1267 0 360 -1225 -1 1328 -1422 1176 -1 -1 414 -1 992 -1 -1 -1 -1 -1 752 -267 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1960 1932 -536 -783 520 0 -980 -1476 1195 450 920 852 -1 -1 201 1194 -1274 0 -1 -1 -1 1336 -1431 1184 0 -1144 417 -1 -1 -1 -1 -848 -1 -455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1967 1939 -538 -786 522 0 -984 -1482 1200 -1 924 856 -1 -868 202 -1 -1281 -1 362 -1232 -1 -1 -1440 1192 -1 -1 420 -1 1000 -1 525 -1 -1 -1 -1 -270 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 54 -1 -1
-1974 1946 -1 -789 524 -1 -988 -1488 1205 452 928 -1 -1 -872 -1 1200 -1288 -1 364 -1239 -495 -1 -1449 1200 -1 -1 -1 650 1008 -1 -1 -1 -636 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -248 -1 -1 -1 -1 -1
-1981 1953 -540 -792 526 0 -992 -1494 1210 454 932 860 0 -876 -1 1206 -1 -1 366 -1246 -498 1344 -1 1208 -1 -1 -1 -1 -1 -1 530 -1 -1 -460 -1 -1 -1 -1 -1 -1 150 -1 -1 -1 -256 -1 -1 -1 -1 -1
-1988 1960 -542 -795 528 0 -996 -1500 1215 456 936 864 -1 -880 203 -1 -1295 -1 -1 -1 -501 1352 -1 -1 0 -1 -1 -1 -1 -1 535 -1 -1 -1 -1 -273 -1 -1 201 -1 -1 -1 -1 -1 -1 -1 -1 57 -1 -1
-1995 1967 -544 -798 530 0 -1000 -1 1220 458 940 868 0 -884 204 1212 -1302 0 368 -1253 -1 1360 -1 1216 -1 -1152 423 655 1016 -1 -1 -856 -1 -1 -1 -1 -1 -567 -1 55 -1 -1 -1 -1 -1 186 -1 -1 -1 -1
-2002 1974 -546 -801 532 0 -1004 -1 1225 460 944 872 0 -888 205 -1 -1309 -1 -1 -1260 -504 -1 -1 -1 0 -1 -1 660 1024 0 -1 -1 -1 -465 -1 -276 -1 -576 -1 -1 -1 -378 -1 -1 -1 -1 24 -1 -1 -1
-2009 1981 -1 -804 534 0 -1 -1506 1230 462 948 876 -1 -1 206 1218 -1316 -1 -1 -1 -507 -1 -1 1224 -1 -1160 -1 665 1032 0 540 -1 -1 -1 -1 -1 574 -585 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2016 1988 -548 -807 536 0 -1008 -1512 1235 464 -1 -1 0 -892 207 1224 -1323 0 370 -1 -510 -1 -1458 -1 0 -1 -1 670 1040 0 545 -864 -642 -1 760 -1 -1 -1 -1 56 153 -1 -1 -1 -264 -1 -1 60 -1 -1
-2023 1995 -550 -1 538 0 -1012 -1518 1240 466 952 -1 0 -896 208 -1 -1330 0 372 -1 -1 1368 -1 -1 -1 -1168 -1 -1 1048 -1 -1 -1 -648 -1 768 -279 581 -1 -1 57 -1 -1 -1 -1 -1 192 -1 -1 -1 -1
-2030 2002 -1 -1 540 0 -1016 -1 1245 468 956 880 0 -900 -1 1230 -1337 -1 -1 -1 -513 -1 -1 1232 -1 -1 -1 -1 1056 -1 -1 -872 -1 -470 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2037 2009 -552 -810 542 0 -1020 -1524 -1 -1 960 884 -1 -904 209 1236 -1344 0 -1 -1267 -516 1376 -1 -1 -1 -1 -1 -1 1064 -1 -1 -880 -1 -475 776 -1 -1 -1 204 -1 156 -1 -1 287 -1 -1 -1 -1 -1 -1
-2044 2016 -554 -813 544 0 -1024 -1530 1250 470 964 888 -1 -1 210 1242 -1 0 374 -1 -1 -1 -1 1240 0 -1176 -1 -1 -1 0 -1 -1 -654 -480 -1 -1 588 -594 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2051 2023 -556 -816 546 0 -1028 -1536 1255 472 968 892 0 -908 211 1248 -1351 0 376 -1274 -519 -1 -1467 1248 -1 -1 426 -1 -1 -1 -1 -888 -1 -1 -1 -1 595 -1 207 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2058 2030 -558 -819 548 0 -1032 -1542 1260 474 972 896 0 -912 -1 1254 -1358 -1 378 -1 -522 1384 -1 1256 0 -1 -1 675 -1 -1 -1 -1 -1 -1 784 -1 -1 -1 210 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2065 2037 -560 -822 550 0 -1036 -1 1265 476 976 900 0 -916 212 1260 -1365 0 -1 -1281 -1 -1 -1476 1264 -1 -1 -1 -1 -1 -1 -1 -896 -660 -1 792 -1 602 -1 213 -1 -1 -1 -1 -1 -1 -1 -1 63 -1 -1
-2072 2044 -562 -825 552 0 -1040 -1548 -1 -1 980 904 0 -920 -1 -1 -1 0 380 -1 -525 -1 -1 1272 -1 -1184 -1 680 1072 -1 -1 -1 -666 -485 -1 -1 609 -1 216 58 159 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2079 2051 -564 -828 554 0 -1044 -1554 -1 478 -1 908 0 -924 -1 -1 -1372 0 -1 -1 -528 1392 -1485 1280 -1 -1 429 685 1080 -1 550 -1 -1 -1 -1 -1 -1 -1 219 -1 -1 -1 -1 -1 -1 198 -1 -1 -1 -1
-2086 2058 -566 -831 556 0 -1048 -1560 1270 480 984 912 0 -928 213 1266 -1379 -1 382 -1 -531 1400 -1494 1288 -1 -1192 -1 690 1088 -1 555 -1 -1 -1 -1 -1 -1 -603 222 59 162 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2093 2065 -568 -834 558 0 -1052 -1566 1275 482 988 916 0 -932 214 1272 -1 0 384 -1 -534 -1 -1 -1 -1 -1 -1 695 -1 0 560 -1 -672 -1 -1 -1 616 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2100 2072 -570 -837 560 0 -1056 -1572 1280 -1 992 920 -1 -936 -1 1278 -1386 0 -1 -1 -1 1408 -1503 1296 0 -1200 -1 700 -1 0 -1 -1 -1 -490 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2107 2079 -572 -840 562 0 -1060 -1 1285 484 996 -1 0 -940 -1 -1 -1393 -1 386 -1 -1 1416 -1 -1 -1 -1208 432 -1 1096 0 -1 -1 -1 -1 800 -282 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
