1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50
-1773 772 -1 -374 -540 -1 -1557 -170 688 -1 -1127 -161 -730 870 -1 429 -931 -500 -366 246 1017 -585 -763 -1 108 -530 103 -765 -564 -1 -1 292 -1 0 -1 -1 156 -1 -1 -1 -222 108 -40 35 -1 -92 -1 -1 -1 -1
-1782 776 -1337 -376 -543 540 -1566 -171 692 -1 -1134 -162 -735 876 -1 432 -938 -504 -369 248 1026 -590 -770 -1 109 -535 104 -774 -570 0 -1 -1 -77 0 -1 -118 159 -1 -1 -1 -228 111 -1 -1 168 -1 -1 -1 -1 -1
-1791 780 -1344 -378 -1 543 -1575 -172 696 167 -1 -163 -740 -1 -1 435 -1 -508 -1 -1 1035 -595 -1 -1 -1 -1 105 -783 -576 -1 -1 -1 -78 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -225 -1 -1 -1
-1800 784 -1351 -380 -546 546 -1 -173 700 168 -1 -164 -745 -1 282 438 -1 -512 -1 -1 1044 -600 -777 94 110 -1 -1 -792 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -234 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1809 788 -1358 -382 -549 549 -1584 -1 704 169 -1141 -1 -750 882 -1 441 -1 -1 -372 250 1053 -1 -784 -1 111 -1 -1 -801 -1 0 -234 -1 -79 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1818 792 -1365 -384 -552 552 -1593 -174 708 170 -1148 -165 -1 888 284 444 -1 -516 -375 252 1062 -1 -791 -1 112 -540 106 -810 -582 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1827 796 -1372 -1 -555 555 -1602 -175 712 171 -1155 -166 -755 -1 286 447 -1 -1 -1 254 1071 -605 -798 -1 -1 -1 107 -1 -1 0 -237 296 -1 -1 195 -120 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1836 800 -1379 -386 -558 558 -1611 -176 716 -1 -1162 -167 -1 -1 -1 -1 -1 -1 -1 256 -1 -610 -805 95 113 -1 108 -1 -588 0 -1 -1 -80 -1 198 -1 165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1845 804 -1386 -388 -561 561 -1 -177 -1 172 -1 -168 -760 894 -1 -1 -945 -520 -378 258 -1 -1 -812 -1 -1 -1 109 -819 -594 0 -1 300 -1 0 -1 -1 -1 -1 -1 -1 -1 114 -1 -1 -1 -1 -234 -1 -1 -1
-1854 808 -1393 -390 -564 564 -1620 -1 720 173 -1169 -169 -765 900 288 -1 -952 -524 -1 260 -1 -615 -1 96 -1 -1 110 -828 -600 -1 -1 304 -1 -1 -1 -1 -1 -1 -1 -1 -240 -1 -1 -1 -1 -1 -243 -1 -1 -1
-1863 812 -1400 -392 -1 567 -1629 -178 724 174 -1176 -170 -770 -1 290 450 -959 -1 -1 262 1080 -1 -819 97 -1 -1 111 -837 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1872 816 -1407 -394 -567 570 -1638 -179 728 175 -1183 -171 -1 906 -1 453 -1 -528 -1 -1 -1 -620 -826 98 -1 -545 112 -1 -606 0 -1 -1 -1 -1 201 -1 -1 -1 0 -1 -246 117 -1 -1 -1 -1 -1 -1 -1 -1
-1881 820 -1414 -396 -570 573 -1647 -180 -1 176 -1190 -172 -775 -1 292 -1 -966 -532 -381 264 1089 -1 -1 -1 114 -550 113 -1 -612 -1 -1 -1 -1 -1 204 -1 -1 301 -1 -1 -1 -1 -41 -1 -1 -1 -1 -1 -1 -1
-1890 824 -1421 -398 -573 576 -1656 -181 732 -1 -1197 -173 -780 912 294 456 -1 -536 -1 -1 -1 -1 -833 99 -1 -1 114 -1 -1 -1 -1 -1 -81 -1 -1 -1 171 308 -1 -1 -1 -1 -42 -1 -1 -1 -1 -32 -1 -1
-1899 828 -1428 -400 -576 579 -1665 -182 -1 177 -1204 -174 -1 -1 -1 459 -973 -540 -384 -1 1098 -625 -840 -1 115 -555 -1 -846 -618 -1 -1 -1 -82 0 -1 -1 -1 -1 0 -1 -1 -1 -1 36 -1 -1 -1 -1 -1 -1
-1908 832 -1435 -402 -579 -1 -1674 -183 736 178 -1211 -175 -785 -1 -1 -1 -1 -544 -1 266 1107 -1 -847 -1 116 -1 115 -1 -1 0 -240 -1 -1 -1 -1 -122 -1 -1 0 -336 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1917 836 -1442 -404 -582 582 -1683 -184 740 179 -1218 -176 -790 -1 296 -1 -1 -548 -1 268 1116 -630 -1 -1 117 -1 116 -1 -1 -1 -1 308 -1 -1 207 -1 -1 315 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 -1 -1
-1926 840 -1449 -406 -585 585 -1692 -1 744 180 -1225 -1 -795 918 298 -1 -980 -552 -1 270 1125 -635 -1 100 118 -560 117 -855 -624 -1 -1 312 -83 0 -1 -1 -1 -1 -1 -1 -252 -1 -1 -1 -1 -1 -252 -36 -1 -1
-1935 844 -1456 -408 -588 588 -1 -185 748 181 -1232 -177 -800 924 -1 -1 -987 -1 -387 272 1134 -1 -1 101 119 -1 -1 -864 -1 0 -1 -1 -1 -1 210 -1 -1 -1 -1 -1 -258 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1944 848 -1463 -410 -591 -1 -1701 -1 752 182 -1239 -178 -805 930 300 462 -1 -556 -1 274 -1 -640 -1 102 120 -1 -1 -873 -1 -1 -1 -1 -84 -1 213 -1 -1 322 -1 -1 -264 -1 -1 37 -1 -1 -1 -1 -1 -1
-1953 852 -1470 -412 -594 591 -1710 -186 756 183 -1 -179 -810 936 302 -1 -994 -560 -390 -1 1143 -1 -1 103 121 -565 118 -882 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -261 -1 -1 -1
-1962 856 -1 -414 -597 594 -1719 -187 760 184 -1246 -180 -815 942 304 465 -1 -1 -393 276 -1 -1 -854 -1 -1 -570 -1 -891 -1 -1 -243 316 -1 -1 -1 -1 174 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1971 860 -1477 -416 -600 597 -1728 -188 764 -1 -1253 -181 -820 -1 -1 468 -1001 -564 -396 278 -1 -1 -861 104 122 -1 119 -900 -630 0 -1 -1 -1 -1 216 -124 177 329 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1980 864 -1484 -418 -603 600 -1737 -189 768 185 -1260 -182 -1 -1 306 -1 -1 -568 -399 280 -1 -1 -868 -1 123 -1 -1 -1 -1 -1 -1 320 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-1989 868 -1491 -420 -1 603 -1746 -190 -1 186 -1267 -183 -825 -1 308 471 -1008 -572 -1 282 -1 -645 -1 -1 124 -575 -1 -909 -636 -1 -246 -1 -1 0 -1 -1 180 -1 0 -1 -270 123 -1 -1 -1 -96 -1 -1 -1 -1
-1998 872 -1498 -422 -606 606 -1755 -1 772 187 -1274 -184 -1 948 310 -1 -1015 -576 -1 284 1152 -650 -875 105 125 -580 -1 -918 -642 0 -1 -1 -85 -1 -1 -126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2007 876 -1505 -424 -609 609 -1764 -191 -1 -1 -1281 -1 -1 954 -1 474 -1022 -1 -402 286 -1 -1 -882 106 126 -585 120 -927 -1 0 -1 -1 -1 -1 -1 -1 183 -1 0 -343 -1 -1 -43 -1 -1 -1 -1 -1 -1 -1
-2016 880 -1512 -426 -612 612 -1773 -192 776 188 -1288 -1 -1 -1 -1 -1 -1029 -580 -1 288 1161 -655 -889 -1 127 -590 121 -936 -1 -1 -1 324 -86 -1 -1 -1 -1 -1 -1 -350 -1 -1 -44 -1 -1 -1 -1 -1 -1 -1
-2025 884 -1519 -428 -615 615 -1782 -193 780 189 -1 -185 -830 960 312 -1 -1 -584 -1 290 1170 -660 -896 -1 -1 -595 -1 -945 -648 -1 -249 -1 -87 0 -1 -1 -1 336 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2034 888 -1526 -430 -618 618 -1791 -194 784 190 -1295 -1 -835 966 314 477 -1036 -1 -1 292 -1 -665 -903 -1 128 -1 -1 -1 -1 0 -1 -1 -88 0 219 -1 -1 343 0 -1 -276 126 -1 -1 -1 -1 -1 -1 -1 -1
-2043 892 -1533 -432 -621 -1 -1800 -1 788 191 -1302 -186 -840 972 -1 480 -1043 -588 -1 -1 1179 -670 -910 -1 129 -600 122 -954 -1 -1 -1 328 -1 0 222 -1 -1 350 -1 -1 -1 -1 -1 38 -1 -1 -1 -1 -1 -1
-2052 896 -1540 -434 -624 621 -1 -195 -1 -1 -1309 -1 -1 978 -1 483 -1050 -592 -405 -1 -1 -675 -1 107 -1 -605 -1 -963 -1 -1 -252 332 -1 0 225 -128 -1 -1 -1 -1 -282 129 -1 -1 -1 -1 -1 -1 -24 -1
-2061 900 -1547 -436 -627 624 -1809 -196 792 192 -1316 -187 -845 984 316 486 -1 -596 -408 -1 1188 -680 -917 108 -1 -1 123 -1 -1 -1 -255 -1 -89 -1 -1 -1 -1 -1 -1 -357 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2070 904 -1554 -438 -630 627 -1818 -197 796 -1 -1323 -188 -850 990 318 489 -1 -600 -1 294 1197 -685 -1 109 -1 -1 -1 -972 -654 -1 -258 -1 -1 0 -1 -130 -1 -1 -1 -1 -288 -1 -1 -1 176 -1 -1 -1 -1 -1
-2079 908 -1561 -440 -633 630 -1827 -1 -1 193 -1 -1 -855 996 -1 492 -1 -604 -411 296 -1 -1 -1 -1 130 -1 -1 -981 -1 0 -261 -1 -1 0 -1 -132 186 -1 -1 -1 -1 -1 -45 -1 -1 -1 -1 -1 -1 -1
-2088 912 -1568 -442 -1 633 -1836 -198 -1 194 -1 -189 -860 1002 -1 495 -1 -608 -414 -1 1206 -1 -924 110 -1 -1 -1 -1 -1 -1 -264 -1 -90 -1 -1 -134 189 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2097 916 -1575 -444 -636 636 -1845 -199 800 195 -1330 -190 -865 1008 -1 498 -1057 -612 -417 -1 -1 -1 -931 111 -1 -1 -1 -990 -660 -1 -1 -1 -1 -1 228 -1 192 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2106 920 -1582 -446 -639 -1 -1854 -200 804 196 -1337 -1 -870 -1 320 501 -1064 -1 -1 -1 1215 -690 -938 112 -1 -1 -1 -999 -1 -1 -1 336 -1 -1 -1 -1 -1 -1 0 -364 -1 132 -1 -1 -1 -100 -1 -1 -1 -1
-2115 924 -1589 -448 -642 639 -1863 -1 808 197 -1344 -191 -875 1014 322 504 -1071 -1 -420 298 -1 -1 -1 -1 131 -610 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 195 -1 -1 -1 -294 -1 -46 -1 184 -1 -1 -1 -1 -1
-2124 928 -1596 -450 -645 642 -1872 -201 812 198 -1351 -192 -880 -1 324 507 -1 -616 -423 300 -1 -695 -945 113 132 -615 124 -1 -1 -1 -1 340 -1 -1 -1 -1 -1 -1 -1 -1 -1 135 -1 -1 192 -1 -1 -1 -1 -1
-2133 932 -1603 -452 -648 645 -1881 -1 -1 199 -1358 -193 -885 1020 326 510 -1078 -620 -426 302 -1 -700 -952 -1 -1 -620 125 -1 -666 0 -1 -1 -1 -1 -1 -1 198 -1 -1 -371 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2142 936 -1610 -454 -651 648 -1890 -202 816 -1 -1365 -194 -890 -1 328 -1 -1 -1 -429 304 1224 -705 -959 114 -1 -1 126 -1008 -1 0 -267 344 -1 -1 231 -136 -1 -1 -1 -1 -1 138 -1 -1 -1 -1 -1 -1 -1 -1
-2151 940 -1617 -456 -654 651 -1899 -203 820 200 -1 -1 -895 1026 330 513 -1085 -1 -1 -1 1233 -1 -966 115 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 357 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2160 944 -1624 -458 -657 654 -1908 -204 824 201 -1 -195 -1 1032 332 516 -1 -624 -1 306 1242 -710 -973 116 133 -1 127 -1 -1 -1 -1 -1 -1 -1 -1 -1 201 -1 -1 -1 -1 -1 -47 39 -1 -1 -1 -1 -1 -1
-2169 948 -1631 -460 -660 657 -1917 -205 828 202 -1372 -196 -900 1038 334 -1 -1 -1 -432 308 -1 -1 -1 -1 -1 -1 128 -1017 -1 0 -270 -1 -1 -1 -1 -1 -1 -1 -1 -378 -1 -1 -1 -1 -1 -104 -1 -1 -1 -1
-2178 952 -1638 -462 -663 660 -1926 -206 832 203 -1379 -1 -905 1044 336 -1 -1092 -1 -1 -1 1251 -1 -1 117 -1 -625 129 -1 -672 -1 -1 -1 -91 -1 234 -1 -1 -1 -1 -1 -1 -1 -48 40 -1 -1 -1 -40 -1 -1
-2187 956 -1645 -464 -666 663 -1935 -1 836 204 -1 -1 -910 -1 338 -1 -1 -1 -435 310 1260 -1 -1 118 -1 -1 -1 -1026 -678 0 -1 -1 -1 0 -1 -1 -1 364 -1 -1 -300 141 -1 -1 -1 -1 -270 -1 -1 -1
-2196 960 -1652 -466 -669 666 -1944 -207 840 205 -1386 -197 -915 -1 340 -1 -1099 -628 -438 -1 1269 -1 -980 -1 -1 -630 -1 -1 -1 0 -1 348 -1 -1 -1 -1 -1 -1 -1 -1 -306 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2205 964 -1659 -468 -672 -1 -1953 -208 844 -1 -1 -198 -920 -1 342 519 -1106 -1 -1 -1 1278 -1 -987 -1 -1 -635 -1 -1035 -684 -1 -1 -1 -92 -1 237 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2214 968 -1666 -470 -675 669 -1962 -209 848 206 -1393 -199 -925 1050 344 522 -1113 -632 -441 312 -1 -1 -994 -1 134 -640 -1 -1044 -690 -1 -273 -1 -93 0 240 -1 -1 371 -1 -385 -312 144 -1 -1 -1 -1 -1 -1 -1 -1
-2223 972 -1673 -472 -678 672 -1971 -210 -1 207 -1400 -200 -930 1056 346 525 -1120 -636 -444 314 -1 -1 -1 119 135 -645 130 -1053 -1 0 -1 -1 -1 -1 -1 -138 204 -1 -1 -1 -1 147 -1 -1 -1 -1 -1 -1 -1 -1
-2232 976 -1680 -474 -681 675 -1980 -211 852 208 -1407 -201 -935 1062 -1 -1 -1 -640 -1 316 1287 -715 -1001 -1 -1 -1 131 -1 -1 -1 -1 -1 -94 0 -1 -1 207 -1 -1 -392 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-2241 980 -1687 -476 -684 678 -1989 -212 856 -1 -1 -202 -1 1068 348 -1 -1127 -644 -447 318 1296 -1 -1 120 -1 -1 132 -1062 -1 0 -276 -1 -1 -1 243 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
