1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
-404 -700 300 900 95 665 480 -570 93 -630 801 -170 -630 -435 -616 -1 -581 -602 0 -640 150 -1 77 0 474 -608 0 365 81 -1 0 355 630 -1 -1 -1 268 -1 -1 0 295 330 0 -1 -1 -1 0 -1 459 -1 -1 -1 -188 -1 -1 -1 -164 -1 -1 -1 -1 -37 -1 -1 -1 -1 -1 90 96 -1 -1 -1 -1 -1 -1 -1 0 -1 -88 -184 -1 -144 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27 -1 -1 -1 -1 -1 -1
-408 -707 303 909 96 672 485 -576 94 -637 810 -172 -637 -1 -623 85 -588 -609 -1 -648 152 -81 -1 0 480 -616 0 370 82 -1 0 -1 -1 72 268 -1 -1 -496 504 -1 300 336 -1 -1 -1 -275 -1 -1 -1 256 -1 -204 -1 225 0 -1 -1 -1 82 -1 -396 -1 -1 -1 -1 -1 -1 93 -1 -1 -1 -1 -108 -1 0 -1 -1 84 -1 -1 -1 -1 -1 -72 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-412 -714 306 918 97 679 490 -582 95 -644 -1 -174 -644 -440 -630 -1 -595 -616 0 -656 154 -82 -1 0 486 -624 0 375 -1 -1 -1 -1 639 73 -1 -1 -1 -1 -1 -1 305 342 -1 531 56 -1 -1 -1 468 -1 -1 -1 -192 230 0 -1 -1 147 84 -1 -405 -1 -1 -1 -1 -1 -1 -1 99 -1 -1 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-416 -721 309 927 98 686 495 -588 96 -651 819 -176 -651 -445 -637 -1 -602 -623 0 -664 156 -83 78 0 492 -1 0 -1 83 -156 -1 360 648 74 -1 420 272 -1 511 -1 -1 -1 0 540 57 -280 0 -1 477 260 -1 -1 -1 235 -1 -1 -1 -1 86 0 -414 -38 -1 -1 37 41 -1 -1 102 -1 -1 -1 -1 -1 0 -1 -1 -1 -92 -1 -1 -1 -168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 -1 -1 -1 -1
-420 -728 312 936 99 693 500 -594 97 -658 828 -178 -658 -450 -1 86 -609 -630 -1 -672 158 -84 -1 -1 498 -632 0 380 84 -158 0 365 -1 75 272 427 276 -1 518 0 -1 348 0 -1 -1 -285 0 450 -1 -1 222 -1 -1 240 0 -1 -1 -1 -1 0 -1 -1 0 -1 -1 -1 -248 -1 -1 297 -1 -1 -112 -1 -1 -1 0 -1 -96 -1 -1 -1 -1 -1 -1 -1 -1 -1 88 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-424 -735 315 945 100 700 505 -600 98 -665 837 -180 -665 -1 -644 87 -616 -637 0 -680 160 -85 79 0 504 -640 0 385 85 -1 -1 370 657 76 276 434 -1 -1 -1 0 -1 354 0 549 58 -1 0 459 486 264 228 -208 -196 -1 0 -1 -1 -1 -1 0 -1 -39 -1 36 -1 42 -256 96 105 -1 -1 31 -116 -1 -1 0 -1 88 -1 -1 -1 -153 -1 -1 -1 -65 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-428 -742 318 954 101 707 510 -606 99 -672 846 -182 -672 -455 -1 -1 -623 -1 0 -1 162 -1 -1 -1 -1 -648 -1 390 86 -160 0 375 666 77 280 441 -1 -1 -1 0 -1 360 0 558 59 -290 0 468 495 268 234 -212 -200 -1 -1 -1 -1 150 -1 -1 -1 -1 -1 37 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -100 -1 -1 -1 -176 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 8 -1 -1 -1 -1
-432 -749 321 963 102 714 515 -1 100 -679 855 -184 -679 -460 -651 88 -630 -644 -1 -688 -1 -1 -1 0 -1 -656 0 395 87 -1 0 380 675 -1 284 -1 -1 -504 525 0 -1 -1 -1 567 60 -1 0 477 -1 -1 240 -216 -1 245 -1 39 -168 153 -1 -1 -1 -1 0 38 39 43 -264 -1 -1 306 -1 -1 -1 -95 -1 -1 -1 92 -1 -1 -1 -1 -184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10 -1 -1 -1 -1
-436 -756 324 972 -1 721 -1 -612 101 -686 864 -186 -686 -465 -658 89 -637 -1 0 -696 164 -86 -1 0 510 -664 0 400 88 -162 0 385 684 78 -1 -1 280 -512 -1 -1 310 -1 -1 576 61 -295 0 486 504 272 -1 -1 -204 -1 0 -1 -172 -1 88 0 -1 -1 -1 -1 40 -1 -1 99 -1 -1 -1 -1 -1 -100 -1 -1 -1 96 -1 -1 198 -1 -192 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-440 -763 327 -1 103 728 520 -618 -1 -693 873 -188 -693 -1 -665 90 -644 -1 0 -1 166 -87 80 0 516 -672 0 405 89 -164 0 390 -1 -1 -1 448 284 -520 532 0 -1 -1 -1 585 62 -1 0 495 513 276 246 -1 -208 250 0 -1 -176 156 -1 -1 -423 -1 -1 39 -1 44 -1 102 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 12 -1 -1 -1 10
-444 -770 330 981 104 735 525 -624 102 -700 882 -190 -700 -1 -672 91 -651 -651 -1 -704 168 -88 81 -1 522 -1 -1 410 90 -1 0 395 -1 79 -1 455 -1 -1 539 0 315 366 -1 594 -1 -1 0 504 -1 280 252 -220 -1 -1 -1 -1 -180 -1 90 -1 -432 -1 -1 -1 -1 -1 -1 -1 -1 315 0 32 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 0 -1 30 -1 -1 -1 -1 -1
-448 -777 333 990 105 742 530 -630 103 -707 891 -1 -707 -470 -679 92 -658 -1 -1 -712 170 -89 82 0 528 -1 0 415 -1 -166 0 -1 693 -1 -1 -1 288 -1 546 -1 320 372 -1 -1 -1 -1 -1 513 -1 284 -1 -1 -1 -1 0 -1 -1 159 -1 -1 -1 -40 -1 -1 41 45 -272 105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 207 -1 -200 -1 -1 -1 144 -1 96 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-452 -784 336 999 106 749 535 -636 104 -714 900 -192 -1 -475 -1 -1 -665 -658 0 -720 172 -90 -1 -1 -1 -680 0 420 91 -168 0 -1 702 -1 288 462 292 -1 -1 0 -1 378 -1 603 63 -1 -1 -1 522 -1 258 -224 -1 255 0 -1 -1 162 -1 0 -441 -1 -1 40 42 46 -280 108 108 -1 -1 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -208 -76 -1 -1 -1 -1 -1 36 -1 -1 -1 -1 -1 14 -1 -1 -1 -1
-456 -791 339 1008 107 -1 540 -1 105 -721 909 -194 -714 -480 -686 93 -672 -665 0 -728 174 -91 -1 0 -1 -688 0 425 92 -1 0 -1 711 80 -1 -1 296 -528 553 0 -1 -1 -1 612 64 -1 -1 -1 -1 -1 264 -228 -1 260 -1 40 -184 -1 -1 0 -450 -1 0 -1 -1 -1 -288 111 -1 324 0 -1 -120 -1 -1 -1 -1 -1 -1 -192 -1 -1 -1 -1 -1 -1 -1 -1 104 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-460 -798 342 1017 108 756 545 -642 106 -728 918 -196 -721 -485 -693 94 -679 -672 0 -1 -1 -92 -1 0 534 -1 -1 -1 93 -1 0 400 -1 81 -1 469 300 -1 560 -1 325 384 -1 -1 -1 -300 -1 522 -1 -1 -1 -1 -212 265 0 -1 -1 -1 -1 0 -1 -41 -1 41 -1 -1 -296 -1 -1 333 -1 34 -1 -1 -1 -1 -1 100 -1 -1 -1 -1 -216 -1 -1 -1 -1 -36 -1 -1 -1 -1 -1 -1 -1 16 -1 -1 -1 -1
-464 -1 345 1026 109 763 550 -648 107 -735 927 -198 -728 -490 -700 95 -686 -679 0 -736 -1 -93 83 0 540 -696 0 430 94 -170 0 -1 720 82 292 -1 -1 -536 567 0 -1 -1 0 621 65 -1 0 531 531 288 270 -1 -1 270 0 41 -188 -1 -1 -1 -1 -42 0 42 43 -1 -304 114 -1 -1 -1 35 -1 -105 -1 0 -1 -1 -1 -1 -1 -162 -1 -1 -1 -70 -1 -1 -1 -1 -1 -40 -1 -1 -1 -1 -1 -1 -1 -1
-468 -805 348 1035 110 770 555 -654 108 -742 936 -200 -1 -1 -707 96 -693 -686 0 -744 176 -94 84 0 -1 -704 0 435 95 -1 -1 405 -1 83 296 476 304 -544 -1 -1 330 390 0 630 66 -1 -1 -1 540 292 276 -1 -216 -1 0 42 -1 -1 92 0 -1 -1 -1 43 -1 47 -312 117 -1 -1 -1 36 -1 -1 0 -1 -1 -1 -1 -200 -1 -171 -1 -80 -1 -1 -1 -42 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-472 -812 351 1044 111 777 560 -660 109 -749 945 -202 -735 -495 -714 97 -1 -693 0 -752 178 -95 85 0 -1 -712 0 440 96 -1 0 410 729 -1 300 -1 -1 -552 574 0 335 396 0 639 67 -305 0 -1 -1 -1 -1 -1 -1 275 0 -1 -1 165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 342 -1 -1 -124 -110 0 -1 0 104 -1 -1 216 -1 -224 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-476 -819 354 1053 112 784 565 -666 110 -756 954 -204 -742 -500 -721 98 -1 -700 0 -1 180 -1 -1 0 546 -720 0 445 -1 -172 0 415 -1 84 304 483 308 -560 -1 -1 -1 -1 0 -1 -1 -310 0 -1 549 -1 -1 -1 -220 -1 0 -1 -1 -1 94 -1 -459 -43 -1 44 44 -1 -1 -1 -1 -1 0 -1 -128 -1 0 -1 0 -1 -1 -208 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-480 -826 357 1062 113 791 -1 -672 111 -1 963 -206 -749 -505 -728 99 -700 -707 0 -760 182 -96 86 -1 552 -728 0 450 97 -174 0 420 738 -1 308 490 312 -1 581 0 -1 402 0 648 68 -1 0 -1 -1 -1 -1 -1 -1 280 -1 -1 -192 -1 -1 0 -468 -44 -1 -1 -1 48 -1 120 -1 351 -1 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 30 -1 -1 -1 -1 -1 -1
-484 -833 360 1071 114 798 570 -678 112 -763 972 -208 -756 -510 -1 100 -707 -714 0 -768 184 -97 -1 0 558 -736 0 455 98 -176 -1 -1 -1 85 312 497 -1 -1 588 0 340 -1 0 657 69 -1 0 540 -1 -1 282 -232 -1 -1 0 -1 -196 -1 96 0 -1 -1 0 45 -1 -1 -1 -1 -1 -1 -1 38 -1 -1 -1 -1 -1 -1 -1 -1 225 -1 -1 -1 -1 -1 153 -1 -1 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-488 -840 363 1080 115 805 575 -684 -1 -770 981 -210 -763 -515 -735 -1 -714 -721 0 -1 186 -98 87 -1 564 -744 0 460 99 -178 0 -1 -1 86 -1 504 316 -568 595 0 -1 -1 -1 -1 70 -315 -1 549 -1 -1 -1 -236 -1 -1 -1 -1 -200 -1 98 -1 -1 -1 -1 -1 -1 -1 -1 -1 111 360 0 -1 -132 -1 0 -1 -1 108 -1 -216 -1 -180 -1 -1 -1 -1 -1 -1 -1 42 -1 -1 -1 33 -1 -1 -1 -1 -1 -1
-492 -847 366 1089 116 812 580 -690 -1 -1 990 -1 -770 -520 -742 101 -721 -728 0 -1 188 -99 88 -1 570 -1 -1 465 100 -180 -1 425 747 -1 316 511 320 -1 -1 -1 345 -1 -1 -1 71 -320 -1 558 558 -1 -1 -1 -1 -1 -1 -1 -204 168 -1 -1 -477 -1 0 46 -1 -1 -320 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -224 234 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 18 -1 -1 -1 -1
-496 -854 369 1098 117 819 585 -1 113 -777 999 -212 -1 -525 -1 102 -1 -735 0 -776 190 -100 89 0 -1 -752 0 470 101 -1 0 -1 -1 -1 -1 518 -1 -1 -1 0 350 -1 0 -1 72 -1 -1 567 -1 -1 -1 -240 -224 285 -1 -1 -1 -1 100 0 -1 -45 -1 47 -1 49 -1 123 -1 -1 0 39 -1 -115 -1 -1 0 112 -1 -1 -1 -1 -232 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-500 -861 372 1107 118 826 590 -696 114 -784 1008 -214 -777 -530 -749 103 -728 -742 0 -784 192 -101 90 -1 576 -760 0 -1 102 -182 0 -1 -1 87 320 -1 -1 -1 602 0 -1 408 0 666 73 -1 0 -1 -1 -1 288 -244 -1 -1 -1 43 -208 171 102 -1 -1 -46 -1 -1 -1 50 -328 -1 -1 369 -1 -1 -1 -120 -1 -1 -1 -1 -1 -1 -1 -1 -1 -84 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-504 -868 375 1116 119 833 595 -702 115 -791 1017 -216 -784 -535 -756 104 -735 -749 0 -1 194 -102 -1 0 582 -768 0 475 103 -184 0 430 756 88 324 525 -1 -1 609 0 -1 414 -1 -1 74 -325 0 576 567 296 -1 -248 -1 290 0 44 -212 -1 104 -1 -1 -1 0 -1 45 -1 -336 -1 -1 -1 -1 -1 -1 -125 -1 -1 -1 -1 -104 -1 -1 -1 -1 -88 85 -75 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-508 -875 378 1125 120 840 600 -708 116 -798 1026 -218 -791 -540 -763 105 -742 -756 -1 -792 196 -103 91 0 588 -776 0 -1 104 -1 0 435 -1 89 328 532 324 -1 616 -1 -1 -1 0 675 75 -330 0 585 -1 -1 -1 -1 -1 -1 0 45 -1 174 -1 0 -486 -1 -1 48 46 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -232 -1 -1 -1 -1 90 -1 -1 -48 112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-512 -882 381 1134 121 847 605 -1 117 -1 1035 -1 -798 -545 -1 106 -749 -1 0 -800 198 -104 -1 0 594 -784 0 480 -1 -186 0 440 -1 90 332 -1 -1 -1 623 0 -1 -1 -1 684 -1 -335 -1 -1 576 -1 294 -252 -1 -1 -1 -1 -216 -1 -1 0 -1 -1 0 -1 -1 51 -1 126 114 378 -1 -1 -136 -130 -1 0 0 -1 -108 -240 243 -189 -1 -1 95 -80 -1 -54 -1 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-516 -889 384 1143 122 854 -1 -714 118 -805 -1 -220 -805 -1 -770 107 -756 -763 0 -808 200 -105 92 -1 600 -792 0 -1 105 -188 0 -1 765 91 336 539 328 -1 630 0 355 -1 0 693 76 -340 -1 -1 585 -1 300 -256 -1 -1 -1 -1 -1 -1 106 0 -495 -47 0 49 47 52 -1 129 -1 -1 0 -1 -1 -135 -1 -1 -1 -1 -1 -1 -1 -198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-520 -896 387 1152 123 861 610 -720 119 -812 1044 -222 -812 -550 -1 108 -763 -1 0 -816 202 -106 93 0 606 -800 0 485 -1 -190 0 445 774 92 340 -1 332 -576 -1 -1 360 420 0 -1 -1 -1 -1 -1 -1 -1 306 -260 -228 -1 -1 46 -220 -1 -1 0 -1 -48 -1 50 48 -1 -344 132 117 -1 -1 40 -1 -1 -1 -1 -1 -1 -1 -248 -1 -1 -1 -1 -1 -1 -1 -1 120 -1 -1 -44 -1 -1 -1 -1 -1 -1 -1 -1
-524 -903 390 1161 124 868 615 -726 120 -819 -1 -224 -819 -555 -777 109 -770 -770 0 -824 -1 -107 94 -1 612 -808 0 490 106 -1 0 450 -1 -1 344 -1 336 -584 637 0 365 426 0 702 -1 -1 -1 -1 -1 -1 -1 -264 -232 -1 0 47 -224 -1 108 -1 -1 -49 -1 51 -1 -1 -352 -1 -1 -1 0 -1 -140 -1 -1 -1 0 -1 -1 -256 -1 -207 -1 -1 100 -85 -1 -60 -1 -1 0 -48 -1 -1 -1 -1 -1 -1 -1 -1
-528 -910 393 1170 125 875 620 -732 121 -826 1053 -226 -826 -560 -784 110 -1 -777 0 -832 204 -108 -1 -1 -1 -816 0 -1 107 -1 -1 455 783 -1 -1 -1 340 -592 644 0 -1 -1 -1 -1 77 -345 -1 594 -1 -1 312 -1 -1 -1 0 48 -1 -1 -1 0 -1 -50 -1 -1 -1 -1 -360 135 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -264 -1 -216 -240 -92 105 -90 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 16 -1 -1 -1
-532 -917 396 -1 126 -1 625 -738 122 -833 1062 -1 -833 -565 -791 -1 -1 -1 0 -840 -1 -109 95 0 618 -1 0 495 108 -192 0 460 -1 -1 -1 546 344 -600 -1 0 370 432 0 711 78 -1 -1 603 -1 -1 318 -1 -236 295 -1 49 -228 177 -1 -1 -1 -1 -1 52 49 53 -368 138 120 387 -1 -1 -1 -140 0 0 -1 -1 -112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-536 -924 399 1179 127 882 -1 -744 123 -840 1071 -228 -840 -570 -1 111 -1 -784 0 -848 206 -110 -1 0 -1 -824 0 500 109 -194 -1 465 792 93 348 553 348 -1 651 0 -1 438 -1 720 -1 -1 -1 -1 -1 300 324 -1 -1 -1 -1 50 -1 180 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 396 -1 -1 -1 -1 0 -1 -1 -1 -116 -1 -1 -225 -248 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-540 -931 402 1188 128 889 630 -750 124 -847 1080 -230 -847 -575 -798 -1 -777 -791 0 -856 208 -1 96 0 624 -832 0 505 -1 -196 -1 470 801 -1 352 560 352 -608 658 0 375 444 -1 -1 79 -350 0 612 594 -1 -1 -268 -240 -1 0 -1 -1 183 -1 -1 -1 -51 -1 53 50 54 -1 -1 -1 -1 -1 41 -1 -145 -1 -1 -1 -1 -1 -1 252 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-544 -938 405 1197 129 896 635 -756 125 -854 -1 -232 -854 -580 -805 112 -784 -798 0 -864 -1 -111 97 0 630 -840 0 510 110 -198 0 475 810 94 356 567 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 621 -1 304 -1 -272 -244 -1 -1 51 -1 186 -1 -1 -504 -52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -150 0 0 -1 -1 -120 -1 -1 -234 -1 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-548 -945 408 1206 130 903 640 -762 126 -861 1089 -234 -861 -585 -812 -1 -791 -805 0 -872 210 -1 98 0 -1 -848 0 515 -1 -1 0 480 -1 95 360 -1 -1 -1 -1 -1 -1 450 -1 -1 -1 -1 0 630 -1 308 -1 -276 -248 300 -1 -1 -1 -1 110 0 -1 -53 -1 54 51 -1 -1 141 -1 -1 -1 -1 -1 -1 -1 -1 -1 116 -1 -1 -1 -1 -256 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36 -1 -1 -1 -1 -1 -1
-552 -952 -1 1215 131 910 645 -768 127 -868 1098 -236 -868 -590 -819 -1 -798 -812 0 -880 -1 -112 -1 -1 636 -856 -1 -1 111 -200 -1 485 819 96 364 -1 356 -1 665 -1 -1 456 0 729 -1 -1 0 639 603 -1 -1 -280 -1 305 0 52 -1 -1 -1 -1 -513 -1 0 -1 -1 -1 -376 -1 -1 -1 0 42 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -96 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-556 -959 411 1224 132 917 650 -774 128 -875 1107 -238 -875 -595 -826 113 -805 -1 0 -888 212 -113 99 0 642 -864 0 520 -1 -202 -1 490 -1 97 -1 -1 360 -616 672 -1 380 462 0 738 80 -1 0 -1 612 312 -1 -1 -1 -1 0 53 -1 -1 -1 0 -522 -54 -1 -1 -1 -1 -384 -1 123 405 -1 -1 -1 -1 0 -1 -1 -1 -1 -272 -1 -1 -1 -1 -1 -1 171 -1 -1 51 -1 -1 -1 -1 -1 -1 20 -1 -1 -1
-560 -966 414 1233 133 924 655 -780 129 -882 -1 -240 -882 -1 -1 -1 -812 -819 0 -896 214 -114 100 0 648 -872 0 -1 112 -204 0 -1 -1 98 -1 574 364 -1 679 0 385 -1 0 747 -1 -1 0 -1 -1 316 -1 -1 -1 -1 0 -1 -232 -1 -1 0 -531 -55 -1 -1 -1 55 -392 144 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -280 261 -1 -1 -1 -1 -95 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-564 -973 417 1242 -1 931 660 -786 130 -889 1116 -242 -889 -600 -833 114 -819 -826 0 -904 216 -1 101 -1 654 -880 0 -1 -1 -206 0 495 -1 99 368 581 368 -1 -1 -1 390 468 -1 756 81 -1 0 648 -1 -1 -1 -1 -252 310 0 54 -1 -1 -1 0 -540 -1 -1 -1 52 56 -400 -1 -1 414 -1 43 -1 -1 0 -1 0 120 -1 -1 -1 -1 -1 -1 -1 -1 180 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-568 -980 420 1251 134 938 665 -792 131 -896 1125 -244 -896 -605 -1 115 -826 -833 0 -912 218 -115 102 0 660 -888 0 525 113 -208 0 500 828 100 -1 -1 372 -624 -1 -1 395 474 -1 -1 -1 -1 -1 -1 621 -1 -1 -1 -1 315 0 -1 -236 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 44 -144 -155 -1 -1 -1 -1 -1 -1 -1 -1 -264 -1 110 -1 -1 -1 -1 54 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-572 -987 423 1260 135 945 670 -1 132 -903 1134 -246 -903 -1 -840 116 -833 -1 0 -1 -1 -116 103 0 -1 -1 -1 530 114 -210 -1 505 837 101 -1 588 376 -1 686 0 400 480 -1 765 -1 -1 -1 -1 630 -1 -1 -284 -1 320 -1 -1 -240 -1 -1 0 -549 -1 -1 -1 53 57 -408 -1 -1 423 -1 -1 -1 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 57 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-576 -994 426 1269 136 952 675 -798 -1 -910 1143 -248 -910 -610 -847 117 -840 -840 0 -920 220 -117 -1 0 -1 -896 -1 535 115 -212 0 510 846 102 -1 -1 380 -1 693 -1 405 -1 -1 774 82 -1 -1 657 639 320 -1 -1 -1 325 -1 -1 -1 189 112 0 -1 -1 0 -1 -1 -1 -416 -1 126 432 -1 -1 -1 -160 -1 -1 0 124 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-580 -1001 429 1278 137 959 680 -804 133 -917 1152 -250 -917 -615 -854 118 -847 -847 0 -928 222 -118 -1 -1 666 -904 0 540 116 -214 -1 515 -1 103 372 595 384 -632 -1 0 410 486 0 783 83 -355 -1 666 648 -1 330 -1 -1 330 0 -1 -1 -1 114 -1 -1 -1 0 55 54 -1 -1 -1 -1 -1 0 -1 -1 -165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-584 -1008 432 -1 138 966 685 -810 134 -924 1161 -252 -924 -620 -861 119 -854 -854 0 -936 224 -119 104 0 672 -912 -1 -1 117 -1 -1 520 -1 104 -1 602 388 -640 -1 0 -1 -1 0 792 -1 -1 0 -1 657 324 -1 -288 -256 -1 0 -1 -1 192 -1 -1 -558 -1 0 56 55 58 -1 -1 -1 -1 0 -1 -148 -1 -1 -1 0 -1 -1 -1 -1 -1 -272 -1 -1 -1 -1 -1 128 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-588 -1015 435 1287 139 973 690 -816 -1 -931 1170 -254 -931 -1 -868 120 -861 -861 0 -1 226 -1 105 -1 678 -920 0 545 118 -1 0 525 855 105 376 609 392 -1 -1 -1 415 492 -1 801 -1 -360 0 675 -1 -1 -1 -1 -260 -1 -1 55 -1 -1 116 -1 -567 -1 -1 -1 56 -1 -1 147 -1 441 0 45 -1 -170 0 0 -1 -1 -1 -1 270 -1 -280 -1 -1 -100 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-592 -1022 438 1296 140 980 695 -822 135 -938 1179 -256 -938 -625 -1 121 -1 -868 -1 -1 228 -120 106 -1 -1 -928 0 550 -1 -216 0 530 864 106 380 616 396 -1 700 0 -1 498 -1 810 84 -1 0 -1 666 328 336 -1 -1 335 -1 56 -1 195 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -152 -1 -1 0 -1 -1 -124 -1 -1 -1 -1 -100 -1 -105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-596 -1029 441 1305 141 987 700 -828 136 -945 1188 -258 -945 -630 -1 122 -868 -875 0 -944 -1 -1 107 0 -1 -936 0 555 119 -1 -1 535 873 -1 384 -1 400 -648 707 0 -1 504 0 819 85 -365 -1 684 675 332 342 -1 -264 -1 -1 -1 -1 -1 -1 -1 -1 -56 -1 -1 -1 -1 -1 -1 129 -1 -1 46 -156 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-600 -1036 444 1314 142 994 705 -834 137 -952 1197 -260 -952 -635 -875 123 -875 -882 -1 -1 230 -121 -1 0 -1 -1 0 -1 -1 -218 0 -1 882 -1 388 -1 -1 -656 714 0 420 -1 0 -1 86 -1 0 693 -1 336 -1 -1 -1 340 -1 57 -244 198 -1 0 -1 -57 -1 57 -1 -1 -1 150 -1 -1 -1 47 -1 -1 -1 -1 -1 -1 -128 -1 -1 -243 -288 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-604 -1043 447 -1 143 1001 710 -1 -1 -959 1206 -262 -959 -640 -1 124 -882 -889 0 -952 232 -1 108 0 684 -944 0 560 120 -220 -1 -1 891 107 392 623 404 -664 721 -1 425 510 -1 -1 87 -370 0 702 684 340 -1 -292 -1 -1 -1 58 -248 -1 -1 0 -1 -1 -1 58 57 -1 -1 -1 -1 450 -1 48 -160 -175 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 39 -1 -1 -1 -1 -1 -1
