1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
810 804 2394 2112 783 2064 -1024 -768 -1757 -2024 0 1500 -1736 2223 2187 1190 -1470 -1 -714 1673 452 -1428 -2052 -231 227 -1547 -1 2025 1272 -1533 -645 1470 -1540 0 1075 -1680 1260 -812 -1899 -1 -1872 -1 -1 -1737 386 -1520 -1080 -567 -1 555 915 -1 -1 -176 -1 -1 -1376 -1304 692 -1 -1155 -1476 0 302 -1 -1 1071 745 -1 -1 -288 -1096 -1128 -1112 -1 -1 -1 -1 -126 -1 508 -630 0 861 944 -1 -1 -1 -1 -1 -1 -1 -535 0 -384 -1 -1 -1 -644 -170 -1 -1 -356 -1 -1 -588 -395 -1 -1 -1 -1 -1 -1 -1 -134 -1 -1 -1 -1 -1 -1 50 -1 -1 -1 -188 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 189 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
813 807 2403 2120 786 2072 -1028 -771 -1764 -2032 0 1506 -1743 2232 2196 1195 -1476 -2115 -717 1680 454 -1434 -2061 -1 228 -1554 -1575 2034 1278 -1 -648 1477 -1547 0 1080 -1688 1266 -1 -1 -1 -1881 1200 -1372 -1746 388 -1 -1086 -1 -1 558 920 -364 513 -177 -978 -820 -1384 -1 -1 0 -1 -1485 -1 304 300 -1 1078 750 -1 -1 -1 -1 -1136 -1 -1048 -266 -645 -387 -127 -1 -1 -635 0 868 952 -1 -1 -1 488 -1 -1 -1 -540 -1 -1 0 -864 837 -1 -172 -623 -1 -1 -1 -1 -595 -1 -1 774 -1 -1 408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -256 -1 -1 -1 -1 -150 -1 -1 -1 -1 -1 -1 -1 -1 -91 -1 -1 -1 -1 -1 -1 -1
816 810 2412 2128 789 2080 -1032 -774 -1771 -1 0 1512 -1750 -1 2205 1200 -1482 -2124 -720 1687 -1 -1440 -2070 -1 229 -1561 -1582 2043 1284 -1540 -651 1484 -1554 0 1085 -1696 1272 -816 -1908 -1 -1890 1206 -1379 -1 390 -1 -1092 -1 -1 561 925 -366 516 -1 -1 -825 -1392 -1312 -1 -1 -1 -1494 -1 306 -1 -1071 1085 755 -1 -1 -1 -1104 -1 -1120 -1056 -1 -1 -390 -128 -1 -1 -1 -1 -1 -1 -1 -1098 -1 492 972 0 -1 -1 0 -1 0 -873 -1 -1 -174 -630 -1 -1 237 -1 -1 -1 -225 -1 -1 -1 -1 -1 -1 -136 -1 -1 -1 -1 -1 280 -1 486 -1 -1 -1 -1 -1 -1 -1 -1 -203 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
819 813 2421 2136 792 2088 -1036 -777 -1778 -2040 0 1518 -1 2241 2214 -1 -1488 -2133 -723 1694 -1 -1446 -2079 -232 230 -1 -1 2052 1290 -1547 -1 1491 -1 0 1090 -1 -1 -820 -1 -1344 -1899 1212 -1386 -1755 -1 -1528 -1098 -1 -1 564 -1 -1 519 -1 -984 -830 -1400 -1 -1 -1 -1 -1503 0 -1 302 -1078 -1 760 -1 -1 -1 -1112 -1 -1 -1 -268 -650 -393 -129 -1 -1 -640 -1 875 -1 -1152 -1107 -424 -1 -1 0 -1 -545 -1 -388 -1 -1 -1 -1 -176 -1 -1 -360 -1 765 -602 -1 -1 -1 -1 248 -1 621 -1 -1 -1 -1 -1 -1 305 -1 -1 -1 -1 -1 -192 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 126 -1 -1 -1 -1 -1 -1 -1 -1
822 816 2430 2144 795 2096 -1040 -780 -1785 -2048 0 1524 -1757 2250 2223 1205 -1494 -2142 -726 1701 456 -1452 -2088 -233 231 -1568 -1 -1 1296 -1 -654 -1 -1561 -1 -1 -1704 1278 -824 -1 -1351 -1908 1218 -1393 -1 392 -1536 -1 -570 1424 -1 -1 -368 522 -178 -1 -835 -1408 -1 -1 -1 -1162 -1512 -1 -1 -1 -1 1092 -1 -294 -1 -1 -1 -1 -1 -1064 -1 -655 -396 -1 -1 512 -645 -1 882 -1 -1 -1 -428 496 981 0 -1 -1 -1 -1 0 -882 846 -1 -1 -1 -1 -364 -1 -1 -609 -1 -1 -1 -1 -1 -1 -1 476 -1 -128 -1 -1 -1 -1 285 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -155 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
825 819 2439 2152 798 2104 -1044 -783 -1792 -2056 0 1530 -1764 2259 2232 1210 -1500 -2151 -729 1708 458 -1458 -2097 -234 -1 -1575 -1589 2061 1302 -1554 -657 1498 -1 -1 1095 -1712 1284 -828 -1 -1 -1917 -1 -1400 -1764 394 -1544 -1 -573 1432 -1 930 -1 -1 -1 -1 -840 -1 -1 -1 0 -1 -1521 -1 308 -1 -1 -1 -1 -296 -1 -1 -1 -1144 -1128 -1072 -270 -660 -1 -130 -1 516 -650 0 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 0 -891 -1 -651 -178 -1 -1 -1 240 774 -1 -1 -1 783 -296 -1 -1 -1 -1 -1 -1 -1 -1 -440 -1 -1 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -98 -1 -1 -1 -1 -1 -1 -1
828 822 2448 2160 801 2112 -1048 -786 -1 -1 0 1536 -1771 2268 2241 1215 -1506 -2160 -732 1715 460 -1464 -1 -235 -1 -1582 -1 2070 1308 -1 -660 1505 -1568 -1 1100 -1720 1290 -832 -1 -1 -1926 1224 -1407 -1773 -1 -1552 -1104 -576 1440 567 935 -1 -1 -179 -990 -845 -1416 -1320 696 -1 -1169 -1530 -1 310 304 -1 -1 765 -1 0 -1 -1120 -1 -1 -1080 -1 -665 -399 -131 804 520 -1 0 889 960 -1 -1 -432 -1 -1 -1 -1 -550 -1 -1 -1 -1 -1 -1 -180 -1 -1 -368 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -130 -1 -1 -448 -1 290 -1 -1 -94 -1 -1 -1 -1 -264 -1 -1 -210 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
831 825 2457 2168 804 -1 -1052 -789 -1799 -2064 0 1542 -1778 2277 2250 1220 -1 -2169 -735 1722 462 -1470 -2106 -1 -1 -1589 -1596 2079 -1 -1 -663 1512 -1575 0 1105 -1728 1296 -836 -1917 -1 -1935 -1 -1414 -1782 396 -1 -1110 -579 1448 -1 -1 -370 525 -180 -996 -1 -1424 -1328 700 0 -1176 -1 -1 312 306 -1085 1099 770 -298 -1 -1 -1128 -1 -1136 -1088 -1 -670 -1 -1 810 -1 -655 -1 -1 -1 -1 -1 -436 -1 -1 0 -510 -1 0 -1 -1 -900 -1 -658 -1 -637 609 -1 -1 -1 -1 -1 -1 -1 -300 252 -1 -1 -1 -1 -1 -1 -1 -456 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 128 -1 -1 -1 -1 -1 -176 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
834 828 2466 2176 807 2120 -1056 -792 -1806 -2072 0 1548 -1785 2286 2259 1225 -1512 -2178 -738 1729 464 -1476 -2115 -236 232 -1596 -1603 2088 1314 -1561 -666 1519 -1582 0 -1 -1736 1302 -840 -1926 -1358 -1944 -1 -1421 -1 398 -1 -1116 -582 1456 570 940 -1 528 -1 -1 -850 -1432 -1336 704 0 -1183 -1539 -1 -1 308 -1092 1106 775 -1 -1 -290 -1 -1152 -1 -1096 -272 -1 -402 -1 -1 524 -660 -1 896 968 -1 -1116 -1 500 990 -1 -515 -1 -1 -392 -1 -1 -1 -665 -182 -1 616 -1 -1 -1 -1 -400 -1 -1 -304 -1 414 -1 483 -1 -1 -1 -1 -464 -1 -1 -1 495 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 198 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
837 831 2475 2184 810 2128 -1 -795 -1813 -2080 0 1554 -1792 2295 2268 1230 -1518 -2187 -1 1736 466 -1482 -2124 -237 233 -1603 -1610 2097 -1 -1568 -1 1526 -1589 0 -1 -1744 1308 -1 -1935 -1365 -1953 1230 -1428 -1791 400 -1560 -1 -585 1464 -1 -1 -372 531 -1 -1 -855 -1440 -1344 -1 -1 -1190 -1548 0 -1 -1 -1099 1113 -1 -300 -1 -292 -1 -1 -1144 -1104 -1 -1 -405 -132 816 528 -1 -1 -1 976 -1161 -1125 -440 504 -1 0 -520 -1 0 -1 -1 -1 -1 -1 -1 -1 623 -1 -1 -1 -1 -405 -1 792 -1 -1 -1 -1 -1 -1 -1 -1 -1 -472 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
840 834 2484 2192 813 2136 -1060 -798 -1820 -2088 0 1560 -1799 2304 2277 1235 -1 -2196 -741 1743 468 -1488 -2133 -238 234 -1610 -1617 2106 1320 -1575 -669 1533 -1596 0 1110 -1752 1314 -844 -1944 -1372 -1 1236 -1 -1800 -1 -1568 -1122 -588 1472 -1 945 -374 -1 -181 -1002 -1 -1448 -1352 -1 -1 -1 -1557 0 314 310 -1106 1120 -1 -1 0 -1 -1136 -1 -1 -1112 -1 -675 -408 -1 -1 -1 -1 0 903 -1 -1170 -1134 -1 508 -1 -1 -1 -1 0 -396 -1 -909 -1 -1 -184 -1 630 -372 -1 783 -1 -1 -1 -1 -308 -1 -1 630 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 94 -196 -1 -1 -1 222 -1 -1 -1 -1 -1 -1 -1 207 -1 0 119 -1 -1 -1 -1 -1 -1 -1 -1 -1
843 837 2493 2200 -1 2144 -1064 -801 -1827 -2096 -1 1566 -1806 2313 2286 1240 -1524 -2205 -744 1750 470 -1494 -2142 -239 -1 -1617 -1624 2115 1326 -1 -672 -1 -1603 -1 1115 -1 1320 -848 -1953 -1 -1962 1242 -1 -1809 402 -1 -1128 -1 1480 573 950 -376 534 -1 -1008 -860 -1456 -1360 708 -1 -1 -1566 -1 -1 -1 -1113 -1 -1 -1 0 -294 -1144 -1160 -1 -1 -1 -680 -411 -133 -1 -1 -665 0 910 -1 -1 -1143 -1 -1 999 -1 -525 -1 0 -1 0 -1 -1 -672 -1 -1 -1 -376 243 -1 -1 -1 -1 -1 -312 -1 -1 -1 -1 -1 -132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -369 -1 -1 -160 -1 -200 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
846 840 2502 2208 816 2152 -1068 -1 -1834 -1 0 1572 -1813 2322 2295 1245 -1530 -2214 -747 1757 472 -1 -2151 -240 235 -1624 -1631 2124 1332 -1582 -675 1540 -1 0 1120 -1760 1326 -852 -1962 -1379 -1 -1 -1435 -1818 404 -1 -1134 -1 -1 576 955 -378 -1 -182 -1014 -865 -1 -1 712 0 -1197 -1575 0 316 312 -1120 1127 -1 -302 -1 -1 -1 -1 -1152 -1120 -274 -1 -414 -134 -1 -1 -1 -1 917 -1 -1 -1 -444 -1 -1 0 -1 -555 0 -400 0 -918 -1 -1 -1 -644 637 -380 -1 -1 -1 -410 -228 -1 -316 -1 420 639 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 96 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
849 843 -1 2216 819 2160 -1072 -804 -1841 -2104 0 1578 -1820 2331 2304 1250 -1536 -2223 -750 1764 474 -1500 -2160 -241 236 -1631 -1638 2133 1338 -1589 -1 -1 -1610 -1 1125 -1768 -1 -856 -1 -1386 -1 1248 -1 -1827 406 -1576 -1140 -591 -1 -1 960 -1 537 -1 -1020 -870 -1464 -1368 716 0 -1 -1584 0 -1 -1 -1127 1134 780 -304 0 -1 -1152 -1168 -1160 -1128 -1 -685 -417 -1 822 532 -1 0 -1 984 -1179 -1 -448 512 1008 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 801 -320 256 -1 648 -1 -1 -1 -1 -1 -1 310 -1 52 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
852 846 2511 2224 822 2168 -1076 -807 -1848 -2112 0 1584 -1827 2340 2313 1255 -1542 -2232 -753 1771 476 -1 -2169 -242 237 -1 -1645 2142 1344 -1596 -678 -1 -1617 0 1130 -1776 1332 -860 -1971 -1393 -1 1254 -1442 -1836 408 -1584 -1146 -594 1488 -1 965 -380 540 -183 -1026 -1 -1 -1376 720 0 -1204 -1593 0 -1 314 -1134 -1 -1 -1 0 -296 -1160 -1 -1 -1136 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1188 -1 -452 -1 -1 0 -530 -1 -1 -404 0 -927 855 -1 -1 -651 644 -1 -1 792 -616 -1 -1 -1 -1 -1 -1 657 -1 -138 -1 -1 -456 -1 -1 -1 -1 -1 -96 98 -1 -1 -1 -272 -1 -1 -1 -1 -1 -1 -1 -1 225 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
855 849 2520 2232 825 2176 -1080 -810 -1855 -2120 0 1590 -1834 2349 2322 1260 -1548 -2241 -756 1778 478 -1506 -2178 -243 238 -1 -1652 -1 1350 -1603 -681 -1 -1624 0 -1 -1784 1338 -864 -1980 -1400 -1971 1260 -1449 -1845 410 -1 -1 -597 1496 579 970 -382 -1 -184 -1 -1 -1 -1384 724 -1 -1 -1602 0 318 -1 -1 -1 785 -1 -1 -1 -1 -1176 -1168 -1144 -276 -690 -1 -135 -1 -1 -1 -1 924 -1 -1 -1152 -1 -1 1017 0 -1 -1 0 -408 -1 -1 864 -1 -1 -1 -1 -384 -1 801 -1 -1 -1 810 -1 -1 426 666 -1 -1 -1 -1 -1 -1 -1 -1 53 -1 -98 -1 -200 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 126 -1 -1 144 -1 -1 -1 -1 -1 -1
858 852 2529 -1 828 2184 -1084 -813 -1862 -2128 0 1596 -1841 2358 2331 1265 -1554 -2250 -759 1785 480 -1 -2187 -244 239 -1638 -1659 2151 1356 -1610 -684 1547 -1631 0 1135 -1792 1344 -868 -1 -1 -1980 -1 -1456 -1854 412 -1592 -1 -600 1504 582 975 -384 543 -1 -1032 -875 -1 -1 -1 0 -1211 -1611 -1 320 -1 -1 -1 790 -306 0 -1 -1168 -1184 -1 -1152 -1 -695 -420 -1 -1 -1 -1 0 931 -1 -1 -1 -456 -1 1026 -1 -1 -1 -1 -1 0 -1 -1 -679 -1 -1 -1 -1 246 -1 -623 -1 -231 819 -1 -1 432 675 490 -140 -134 -1 -1 -480 315 -1 54 -1 -1 -1 -1 -1 0 -280 -1 -378 -1 -1 -1 270 -1 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 -1
861 855 2538 2240 831 2192 -1088 -816 -1869 -2136 0 1602 -1848 -1 2340 1270 -1560 -1 -762 1792 482 -1512 -2196 -245 240 -1645 -1666 2160 1362 -1617 -687 1554 -1638 -1 1140 -1800 1350 -872 -1 -1407 -1989 1266 -1463 -1863 414 -1 -1152 -603 -1 -1 -1 -386 -1 -1 -1038 -880 -1472 -1 -1 0 -1218 -1620 0 -1 316 -1 1141 795 -308 -1 -1 -1176 -1192 -1176 -1 -278 -1 -423 -1 -1 -1 -670 0 938 -1 -1 -1161 -460 516 1035 0 -1 -560 -1 -1 -1 -1 873 -686 -186 -1 -1 -388 -1 -1 -1 -1 -234 -1 -324 -1 438 684 -1 -1 -1 -1 -464 -488 -1 -1 -1 -1 -100 100 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 144 -1 -1 -1 -1 -1 -1 -1 -1
864 858 2547 2248 834 2200 -1092 -819 -1876 -2144 0 1608 -1855 -1 2349 1275 -1566 -2259 -1 1799 484 -1518 -2205 -1 241 -1652 -1673 2169 1368 -1 -690 1561 -1645 -1 -1 -1808 1356 -876 -1 -1414 -1998 1272 -1 -1 416 -1600 -1 -606 1512 585 980 -1 -1 -185 -1044 -885 -1 -1392 -1 -1 -1 -1 -1 -1 318 -1141 1148 800 -310 0 -1 -1 -1200 -1 -1 -1 -1 -1 -1 828 536 -675 -1 945 -1 -1197 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -693 -188 -1 651 -392 -1 -1 -630 -1 -237 -1 -1 -1 444 -1 -1 -1 -136 -1 -1 -1 -1 -1 -1 504 -1 -1 -1 -1 -1 -1 228 -1 -1 -1 -165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
867 861 2556 2256 837 2208 -1096 -822 -1 -2152 0 1614 -1862 2367 2358 1280 -1 -2268 -765 1806 486 -1524 -1 -246 242 -1659 -1680 2178 1374 -1 -693 1568 -1652 0 1145 -1816 1362 -880 -1989 -1421 -2007 1278 -1470 -1872 -1 -1608 -1158 -1 -1 588 -1 -388 546 -186 -1 -890 -1 -1 728 -1 -1225 -1629 0 322 -1 -1 -1 -1 -312 0 -298 -1 -1 -1184 -1160 -1 -1 -426 -1 834 540 -1 -1 -1 -1 -1206 -1 -464 520 -1 -1 -1 -565 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 810 -637 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 320 -1 -1 -1 -1 -1 -1 -1 -1 -288 -1 -1 -217 -1 -1 -1 -208 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
870 864 2565 2264 840 2216 -1 -825 -1883 -2160 0 1620 -1869 2376 2367 1285 -1572 -2277 -768 1813 -1 -1530 -2214 -247 243 -1666 -1687 2187 1380 -1624 -696 -1 -1659 0 1150 -1824 1368 -1 -1998 -1 -1 -1 -1477 -1881 418 -1616 -1164 -1 1520 591 985 -390 -1 -187 -1050 -1 -1 -1400 732 0 -1232 -1 0 -1 -1 -1148 1155 805 -1 -1 -300 -1 -1 -1192 -1 -1 -700 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -468 -1 -1 -1 -535 -1 0 -412 -1 -1 882 -700 -190 -1 658 -396 249 819 -1 -1 -240 -1 -328 -1 -1 -1 -1 -142 -138 -1 -1 -496 -1 -1 -1 -1 -1 102 -1 -1 -1 -1 -1 -1 -224 -1 -1 279 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
873 867 2574 2272 843 2224 -1100 -828 -1 -2168 0 1626 -1876 2385 2376 1290 -1 -2286 -771 1820 488 -1536 -2223 -248 244 -1673 -1694 2196 1386 -1631 -1 1575 -1 0 1155 -1 1374 -1 -2007 -1 -2016 1284 -1484 -1890 420 -1624 -1170 -1 1528 594 990 -392 -1 -1 -1056 -895 -1480 -1408 736 -1 -1239 -1638 -1 -1 -1 -1 -1 810 -314 0 -1 -1 -1208 -1 -1 -280 -1 -1 -1 -1 -1 -1 -1 -1 992 -1215 -1 -1 -1 -1 -1 -1 -570 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 828 -1 -1 -1 -1 -1 260 -1 693 -1 -1 -1 476 -1 -1 -1 -1 -1 -1 -1 104 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -216 -1 -1 -184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
876 870 2583 2280 846 2232 -1104 -831 -1890 -2176 0 1632 -1883 2394 2385 1295 -1578 -2295 -774 1827 490 -1542 -2232 -249 245 -1680 -1701 2205 1392 -1638 -699 1582 -1666 0 -1 -1832 1380 -884 -1 -1428 -2025 -1 -1491 -1899 422 -1 -1176 -609 1536 -1 -1 -1 -1 -188 -1062 -1 -1488 -1416 -1 -1 -1246 -1 -1 -1 320 -1 -1 -1 -316 -1 -1 -1184 -1216 -1200 -1 -1 -1 -1 -1 -1 -1 -680 0 -1 -1 -1224 -1170 -472 -1 1044 -1 -1 -1 0 -1 -1 -936 -1 -1 -192 -658 -1 -1 -1 -1 -1 -1 -243 -1 -332 264 -1 702 497 -1 -1 -1 -1 -1 325 -1 55 -1 -102 -1 -1 -1 -1 -1 -1 -387 -1 -1 -170 288 -1 -1 -1 -1 -1 133 -1 -1 -1 -1 -1 -1 -1 -1 -1
879 873 2592 2288 849 2240 -1108 -834 -1897 -2184 0 1638 -1890 2403 -1 1300 -1584 -2304 -777 1834 492 -1 -2241 -250 246 -1687 -1708 2214 1398 -1645 -702 1589 -1673 0 1160 -1840 1386 -888 -1 -1435 -2034 1290 -1498 -1908 -1 -1632 -1182 -612 -1 597 995 -1 549 -189 -1068 -1 -1496 -1424 -1 0 -1253 -1 -1 -1 322 -1 -1 815 -318 0 -302 -1192 -1 -1208 -1 -1 -705 -429 -1 -1 544 -685 0 952 -1 -1 -1179 -1 -1 1053 0 -1 -1 0 -1 -1 -1 -1 -1 -194 -1 -1 -400 252 837 -1 -1 -1 828 -1 -1 -1 -1 504 -144 -1 -1 -472 -1 -1 -1 56 -1 -1 -1 -204 -1 -1 -1 -1 -396 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 153 -1 -1 -1 -1 -1 -1 -1 -1
882 876 2601 2296 852 -1 -1112 -837 -1904 -2192 0 1644 -1897 2412 2394 1305 -1590 -1 -780 1841 494 -1 -2250 -251 247 -1 -1715 2223 -1 -1652 -705 1596 -1680 0 1165 -1848 -1 -892 -2016 -1442 -2043 1296 -1505 -1917 -1 -1 -1188 -615 1544 600 1000 -394 552 -1 -1 -1 -1504 -1432 -1 0 -1 -1647 0 -1 324 -1 1162 820 -320 0 -1 -1200 -1224 -1 -1168 -1 -710 -432 -136 -1 548 -1 0 959 -1 -1233 -1 -1 524 1062 -1 -540 -575 -1 -1 -1 -945 891 -1 -1 -1 -1 -404 -1 846 -1 -415 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -504 330 -1 -1 513 -1 -1 -1 -1 -1 -1 -1 -405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
885 879 2610 2304 855 2248 -1116 -840 -1911 -2200 0 1650 -1904 2421 2403 1310 -1596 -2313 -783 -1 496 -1548 -2259 -252 248 -1694 -1722 2232 1404 -1 -708 1603 -1687 0 1170 -1856 -1 -896 -2025 -1 -2052 -1 -1512 -1926 424 -1640 -1194 -618 1552 -1 1005 -1 555 -190 -1074 -1 -1512 -1 -1 0 -1260 -1656 -1 -1 -1 -1155 1169 825 -322 0 -304 -1208 -1232 -1 -1 -282 -715 -1 -1 840 -1 -690 0 -1 1000 -1242 -1 -1 528 -1 -1 -1 -1 0 -1 -1 -1 -1 -707 -1 -665 -1 -1 255 -1 -1 -420 -1 837 -1 -1 -1 -1 -1 -1 -1 -1 -480 -1 -1 -1 -1 -1 -1 106 -208 -1 -1 -1 -1 -1 -1 -1 -175 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
888 882 2619 2312 858 2256 -1120 -843 -1918 -2208 0 1656 -1 2430 2412 -1 -1602 -1 -786 1848 498 -1554 -2268 -253 249 -1701 -1 2241 1410 -1659 -711 1610 -1 -1 -1 -1864 1392 -900 -1 -1449 -1 1302 -1519 -1935 -1 -1648 -1200 -621 -1 -1 -1 -396 558 -191 -1080 -900 -1520 -1 740 -1 -1267 -1665 0 324 -1 -1162 -1 -1 -324 -1 -306 -1216 -1 -1216 -1176 -1 -1 -435 -137 -1 -1 -695 0 -1 1008 -1 -1 -476 -1 -1 0 -1 -1 -1 -1 0 -954 -1 -1 -196 -1 -1 -408 -1 855 -644 -1 -1 -1 -1 -1 -1 -1 -1 -1 -140 -1 -1 -1 -1 -1 -1 522 -1 -1 -1 44 -1 -296 -1 -414 -1 -1 -1 297 -1 130 -1 -1 -1 140 -1 -1 -1 -1 -1 -1 -1 -1 -1
891 885 2628 2320 861 2264 -1124 -846 -1925 -2216 0 1662 -1 -1 2421 1315 -1608 -2322 -789 1855 500 -1560 -2277 -254 -1 -1708 -1729 2250 1416 -1666 -714 -1 -1 0 1175 -1872 1398 -904 -1 -1456 -1 1308 -1526 -1944 426 -1 -1 -1 1560 603 1010 -1 561 -192 -1086 -905 -1528 -1440 -1 0 -1274 -1 -1 -1 -1 -1 1176 830 -326 -1 -308 -1 -1240 -1 -1 -1 -720 -1 -138 -1 -1 -700 -1 966 1016 -1251 -1188 -1 -1 -1 0 -1 -1 0 -416 0 -963 -1 -1 -1 -1 665 -1 -1 864 -1 -1 -246 -1 -1 268 450 -1 -1 -146 -142 483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -180 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
894 888 2637 2328 864 2272 -1128 -849 -1932 -2224 0 -1 -1911 2439 2430 1320 -1614 -2331 -792 1862 502 -1566 -2286 -255 250 -1715 -1 2259 1422 -1673 -717 1617 -1694 0 -1 -1880 1404 -908 -1 -1463 -1 1314 -1533 -1953 428 -1656 -1 -624 1568 606 1015 -1 564 -1 -1 -910 -1 -1448 744 0 -1 -1 -1 326 326 -1 1183 835 -1 0 -1 -1224 -1 -1 -1 -284 -1 -438 -139 846 552 -1 -1 -1 1024 -1 -1 -1 -1 1071 0 -1 -1 -1 -420 -1 -972 -1 -1 -198 -1 -1 -1 -1 873 -1 -425 -249 -1 -1 -1 -1 -1 511 -1 -1 -1 -1 -512 -1 -1 -1 -1 -1 -1 -1 -1 -1 -304 -1 -1 -1 132 -1 -1 -1 -1 -1 -1 -1 147 -1 -1 -1 -1 -1 -1 -1 -1 -1
897 891 2646 2336 867 2280 -1132 -852 -1939 -2232 0 1668 -1 2448 -1 1325 -1620 -2340 -795 1869 -1 -1572 -1 -256 251 -1722 -1736 -1 1428 -1680 -720 1624 -1701 0 1180 -1888 1410 -912 -2034 -1470 -2061 -1 -1540 -1 430 -1 -1206 -627 1576 609 1020 -398 567 -1 -1092 -915 -1 -1456 -1 -1 -1281 -1674 0 328 328 -1169 -1 -1 -328 -1 -1 -1 -1248 -1224 -1 -286 -725 -441 -140 852 556 -1 0 -1 -1 -1 -1197 -1 -1 -1 -1 -545 -1 -1 -424 -1 -981 -1 -1 -200 -1 -1 -1 -1 -1 -1 -1 -1 -1 -336 -1 -1 711 -1 -148 -1 -1 -1 -1 -1 295 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -224 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
