1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
69 66 42 78 0 51 47 0 12 92 67 12 0 93 0 83 0 1 61 63
98 18 49 8 74 17 0 0 14 0 60 0 5 5 76 11 0 24 57 11
69 4 90 71 66 25 52 0 26 24 53 0 3 0 0 18 0 0 67 75
35 92 30 0 95 84 0 0 43 0 32 50 0 74 0 97 0 63 72 81
0 74 0 0 0 0 0 0 88 0 0 54 0 37 0 0 0 37 0 32
46 47 70 0 2 22 0 0 13 0 26 50 16 85 0 34 0 0 0 0
85 96 2 0 11 0 92 0 88 19 22 6 0 0 0 0 0 21 70 31
33 62 1 0 0 85 45 0 64 59 16 75 0 94 0 97 0 0 0 14
20 71 0 53 64 0 29 0 8 17 20 44 0 66 0 94 2 35 0 39
88 80 96 45 89 45 0 0 52 0 76 0 59 71 0 55 0 32 72 92
37 95 89 44 25 5 88 0 5 8 83 39 99 18 0 73 0 0 3 13
41 33 11 26 88 81 0 0 52 32 96 0 0 36 36 50 0 0 10 34
27 65 53 47 47 96 52 0 48 73 0 93 0 10 0 15 0 0 0 59
0 29 0 0 66 36 0 0 17 0 71 42 0 90 0 57 0 0 46 0
70 70 81 0 6 0 67 0 32 6 8 88 0 55 0 87 0 47 0 20
69 23 19 0 87 22 0 0 18 0 36 98 0 51 0 48 0 0 26 72
96 69 64 69 79 79 93 0 64 0 85 4 48 7 16 59 0 0 0 9
87 50 86 66 75 1 2 80 14 0 0 12 0 95 0 42 0 0 0 59
9 84 85 24 29 84 17 0 93 0 78 0 0 99 2 38 0 57 49 53
8 50 48 0 78 55 40 0 50 94 93 73 0 11 31 60 0 0 64 99
70 71 46 70 40 0 47 0 6 67 0 0 78 58 65 85 0 0 0 18
6 50 95 67 0 0 83 0 70 0 55 0 0 0 0 46 0 24 73 70
8 51 8 0 25 0 0 0 67 0 45 85 56 87 0 51 0 44 0 28
40 31 70 49 0 92 63 0 92 0 39 0 0 0 0 28 0 19 0 23
2 32 98 58 89 3 89 0 99 0 87 95 37 51 0 68 0 0 55 12
57 53 29 67 74 82 75 0 18 19 10 0 72 0 0 34 0 18 0 45
13 63 11 45 87 91 0 0 67 0 73 0 75 91 0 74 0 80 0 21
7 0 29 0 25 98 0 0 72 37 25 0 73 0 0 27 0 0 0 14
49 0 62 0 0 77 57 0 77 90 34 0 0 0 0 10 0 92 14 0
23 12 64 0 62 0 37 0 57 48 0 14 0 32 48 25 0 46 32 69
78 26 24 89 0 54 0 82 69 0 89 51 0 34 0 81 0 0 0 74
5 60 83 0 72 0 92 0 28 0 2 61 0 86 0 48 0 0 0 15
30 50 53 0 3 0 0 0 17 75 15 15 73 53 0 97 0 9 0 80
20 0 24 0 30 0 0 0 31 52 9 0 79 0 0 38 0 59 0 99
90 66 0 68 5 46 0 0 85 17 70 0 0 0 0 72 0 0 62 40
82 52 0 0 57 0 32 54 86 10 43 0 0 27 37 34 0 0 0 20
41 0 59 0 0 61 22 0 30 0 69 0 71 0 0 75 0 0 13 30
70 9 54 4 0 0 67 0 15 79 46 0 58 63 2 62 0 24 0 45
10 0 1 1 51 28 51 0 35 75 86 0 84 0 92 59 0 0 85 87
52 11 22 13 11 93 14 0 78 15 2 54 0 92 0 42 0 0 57 77
35 0 83 0 38 0 61 0 53 73 29 0 93 62 80 9 0 45 0 4
27 42 16 50 0 23 88 20 34 0 95 0 0 57 0 14 0 0 32 20
4 22 9 8 42 81 0 0 0 0 80 85 0 62 0 0 0 0 58 85
41 31 47 83 43 23 21 23 91 5 77 92 49 66 0 79 0 0 61 41
12 71 58 0 47 0 0 0 38 0 10 3 0 10 99 0 0 31 8 81
35 65 2 0 49 0 0 0 90 0 97 17 0 26 0 10 0 0 0 68
83 41 42 0 0 25 0 0 20 0 38 93 0 26 0 45 0 36 78 68
68 84 38 80 47 49 0 0 2 37 48 41 23 78 0 79 0 0 51 60
28 61 47 66 43 94 0 0 44 0 9 0 45 64 0 10 0 0 78 12
74 6 29 65 21 47 8 0 43 0 56 82 0 17 23 39 0 94 0 63
56 21 89 0 0 44 41 0 0 9 32 36 0 62 0 39 0 57 0 0
22 0 14 0 70 21 19 0 49 0 81 0 0 0 9 57 0 60 0 25
20 0 82 0 40 0 94 0 43 0 48 89 0 0 0 61 0 0 59 67
36 84 40 96 48 89 2 0 47 55 52 0 0 0 91 73 0 0 0 72
0 42 0 48 80 83 0 0 14 0 52 25 78 65 0 40 0 0 14 76
70 62 99 0 3 7 0 52 65 42 78 66 0 2 0 31 0 0 38 87
99 79 35 0 9 40 47 0 93 16 76 89 87 68 0 25 0 0 56 85
53 73 90 0 20 75 75 0 73 0 66 0 0 0 0 26 0 63 80 97
12 36 8 42 0 0 71 0 76 81 97 8 0 1 0 48 0 0 76 92
53 89 76 0 0 43 0 53 56 0 44 78 0 0 0 38 0 0 74 68
12 27 94 48 14 73 57 0 87 0 81 0 8 0 0 51 0 0 0 32
0 68 46 32 16 15 15 0 87 0 76 0 0 0 0 51 0 88 0 29
56 95 21 4 0 30 84 0 50 41 82 3 0 57 53 40 0 0 88 61
19 39 71 0 0 44 18 0 83 0 19 25 0 67 0 71 0 0 12 0
91 0 95 0 66 61 0 0 23 70 8 0 0 0 0 4 0 0 11 36
38 19 0 41 78 4 0 0 72 85 26 0 0 66 0 61 0 0 37 47
64 87 68 40 22 91 0 0 34 98 33 28 0 14 0 54 0 48 0 37
87 41 13 55 1 83 0 0 34 0 51 22 50 59 0 22 0 0 83 58
47 18 73 87 1 37 0 0 49 24 67 0 0 0 0 40 86 0 4 85
91 96 21 0 52 82 40 0 68 0 72 30 0 41 0 96 0 0 42 86
32 16 6 37 94 21 0 0 13 35 82 0 8 0 43 58 0 60 46 56
18 52 24 17 0 0 0 0 60 0 53 54 0 7 0 0 0 50 0 64
2 0 61 0 60 81 0 0 92 0 89 0 70 0 0 63 0 17 0 95
53 68 0 84 31 68 22 0 27 0 74 0 0 0 0 46 0 0 27 28
5 58 8 6 57 52 1 0 55 0 26 29 0 0 39 14 0 20 0 74
13 25 38 0 60 62 6 0 89 0 62 0 64 0 0 7 0 80 69 43
60 57 38 0 69 70 0 0 62 7 72 7 0 71 0 32 48 11 41 59
6 33 17 0 90 0 83 0 87 0 17 24 0 77 4 58 0 0 0 85
84 81 87 57 45 41 27 0 16 0 36 0 0 0 17 0 0 77 0 27
45 80 95 46 94 21 52 73 58 28 81 0 92 0 0 92 0 0 62 30
56 75 82 46 73 0 0 0 36 96 16 65 41 60 0 35 0 0 55 45
74 78 56 87 69 0 50 0 82 0 66 0 17 0 0 22 0 0 19 60
9 54 6 83 0 49 0 0 38 0 22 0 0 88 0 85 0 0 31 85
78 58 67 53 67 49 76 0 86 0 78 25 24 92 0 91 0 0 16 10
20 76 18 82 76 52 33 68 55 0 19 0 33 0 0 64 0 0 94 81
10 0 90 0 57 93 0 0 59 0 49 0 0 0 76 37 0 0 0 77
73 42 55 92 55 23 6 0 51 49 44 28 68 30 0 48 0 0 0 96
88 0 91 47 6 4 0 0 11 66 52 0 0 0 28 71 0 50 0 35
0 15 96 0 45 45 89 0 15 30 53 0 52 0 0 65 0 0 0 0
55 60 66 0 89 26 32 0 26 0 52 30 23 20 0 63 0 58 71 8
94 0 26 92 52 68 0 0 42 0 62 0 0 0 0 63 0 0 0 14
37 37 24 39 98 55 36 0 55 67 9 0 0 0 0 34 0 47 29 64
41 0 21 0 23 57 81 0 5 0 47 0 82 46 42 64 0 0 4 68
61 5 53 0 16 94 12 0 98 0 94 21 0 37 0 87 0 11 0 33
76 18 17 0 98 90 25 46 32 47 94 0 0 70 0 93 0 0 44 58
76 95 88 0 4 52 0 53 0 72 13 36 17 66 0 11 50 0 83 72
24 77 49 8 96 3 96 0 64 0 23 81 0 67 0 34 0 56 0 14
96 48 45 86 53 0 84 65 90 24 17 34 22 42 99 28 0 43 91 62
82 15 13 70 32 80 1 0 77 1 63 0 0 0 0 18 0 71 55 16
55 19 28 55 30 31 60 0 27 0 96 42 81 44 0 61 0 50 34 24
0 0 57 0 22 13 0 0 92 0 22 0 18 0 0 52 97 0 0 87
2 89 7 0 0 97 27 0 94 71 94 0 0 0 13 0 0 12 8 5
9 0 57 87 34 95 61 0 79 0 0 0 0 0 0 26 0 0 43 24
26 0 23 0 0 0 0 0 70 0 45 0 0 0 0 41 0 95 0 70
0 71 0 0 3 92 25 0 70 0 42 0 93 0 0 80 0 0 42 60
86 78 38 31 11 0 0 0 82 2 21 98 0 47 0 58 0 0 83 8
10 5 29 51 86 0 0 0 15 0 56 28 0 84 0 51 0 0 0 16
76 96 92 3 85 64 0 0 68 48 28 0 68 0 0 8 0 0 0 91
67 96 3 11 77 0 28 0 24 5 92 40 53 25 0 43 0 0 88 62
19 25 30 89 0 63 82 0 0 0 0 0 0 0 0 80 0 95 49 14
89 96 19 0 34 12 0 0 97 19 84 9 0 86 0 72 0 0 0 25
94 0 28 37 35 13 0 0 60 0 18 0 0 0 13 34 0 0 2 64
46 79 87 39 71 45 0 0 28 70 21 0 25 0 0 0 0 0 60 0
25 15 0 33 18 19 75 0 42 0 21 34 94 46 40 91 0 93 47 51
78 54 9 0 0 88 1 0 35 78 35 8 0 35 0 68 0 0 42 25
44 40 93 0 86 9 51 0 97 0 16 16 0 31 0 76 0 0 31 41
0 41 0 2 75 0 98 0 0 0 62 0 0 0 70 96 0 0 23 30
64 25 64 0 63 18 37 0 26 0 86 72 0 26 39 11 0 0 15 86
7 27 82 29 92 0 73 0 53 0 98 0 0 0 0 71 0 0 20 19
99 46 33 23 88 77 35 0 19 0 28 0 0 0 0 63 0 0 45 71
95 58 79 69 66 18 0 0 40 0 82 84 0 35 0 20 0 91 83 42
82 54 0 58 8 0 30 0 49 0 53 0 0 0 28 8 0 0 99 96
58 82 8 29 82 86 19 0 38 25 1 38 0 37 0 40 0 0 17 51
73 99 88 27 61 0 0 0 4 0 12 0 47 0 0 18 0 0 13 93
71 0 51 98 21 0 0 15 76 94 84 0 0 0 0 19 0 0 0 27
79 58 46 0 45 26 54 0 16 92 43 69 0 0 0 44 44 48 46 70
93 3 20 0 76 0 24 0 54 32 0 0 0 0 0 70 0 0 29 31
33 31 0 18 52 81 0 0 0 61 63 39 0 0 27 49 0 0 99 95
88 0 13 79 38 37 0 0 13 6 33 0 0 0 77 47 0 0 0 47
56 1 25 0 60 0 0 0 49 43 0 0 0 0 0 39 48 0 95 13
91 63 59 58 57 39 53 0 60 0 61 0 24 0 0 59 0 73 0 6
64 45 7 45 4 94 6 33 42 0 48 4 94 28 0 3 0 0 54 39
56 61 12 22 23 1 0 0 10 28 87 93 42 84 0 2 0 0 21 2
69 65 36 0 50 4 69 92 67 56 78 24 0 61 0 60 0 7 8 36
89 61 88 66 21 0 4 12 82 0 32 80 0 65 0 76 0 0 23 88
45 0 0 0 0 0 0 0 68 97 0 0 0 0 0 15 0 68 0 22
95 97 84 12 89 0 23 0 34 0 83 0 0 0 97 6 0 90 50 70
21 92 93 22 56 69 57 0 16 73 5 36 43 49 86 5 0 0 46 10
49 16 23 8 0 0 36 0 54 0 98 0 0 0 0 56 0 82 0 56
15 36 82 44 0 0 57 0 75 0 34 32 0 86 0 61 0 98 63 0
32 93 32 36 0 51 0 0 84 74 56 99 0 59 64 38 0 0 60 9
79 35 47 64 66 3 35 0 68 49 0 90 0 95 0 66 0 93 0 21
72 43 90 80 91 0 0 0 84 13 11 0 15 19 0 90 0 0 0 11
17 5 30 0 44 0 0 0 35 0 52 0 0 0 0 61 0 0 0 88
24 71 13 42 0 86 26 0 65 0 71 34 0 69 0 47 0 0 0 83
82 55 49 81 16 98 91 0 71 33 81 0 59 81 40 80 0 85 88 62
74 0 10 0 96 82 69 0 63 13 88 53 0 20 0 6 0 0 25 94
74 57 52 78 0 0 69 0 66 0 42 35 0 3 0 69 0 0 0 67
58 69 15 82 63 41 0 0 5 23 93 51 0 78 0 4 0 0 0 83
0 61 74 76 3 0 0 0 0 39 79 90 31 30 0 36 0 0 0 58
33 66 98 69 3 0 52 0 74 0 65 0 0 0 0 57 0 75 78 45
64 0 0 0 63 40 0 0 67 0 33 0 0 0 0 62 0 0 0 61
52 70 63 11 0 0 47 0 69 0 59 0 12 0 0 44 0 0 0 0
14 70 18 80 93 37 86 0 53 0 49 79 0 51 0 10 0 8 33 68
27 14 28 81 36 80 0 0 43 0 59 0 0 22 0 45 0 19 0 99
62 19 91 66 0 1 35 0 5 0 33 55 0 89 0 53 0 74 42 39
46 47 61 24 6 0 23 0 54 0 83 25 0 0 0 44 0 0 0 47
64 99 20 75 63 0 15 0 54 16 46 81 33 92 0 6 0 65 76 43
71 71 98 0 70 79 0 0 53 0 35 0 26 28 37 18 0 81 0 27
96 41 15 45 54 5 16 20 86 0 22 53 33 59 0 89 0 7 11 52
97 0 62 0 18 0 2 0 40 0 94 0 15 0 0 77 0 55 0 77
40 21 0 0 89 25 28 0 34 0 0 75 0 51 0 88 0 0 1 61
39 0 0 0 71 0 48 0 21 96 3 0 25 0 0 33 0 0 0 98
69 19 22 30 93 83 83 10 76 38 88 98 67 93 25 21 79 0 78 24
21 69 97 73 78 55 50 0 85 0 57 20 0 94 0 65 0 75 12 32
83 31 91 0 0 91 5 0 87 15 20 64 0 2 0 18 0 59 0 40
50 96 10 0 55 2 0 79 23 42 94 0 0 0 47 11 0 21 59 5
45 42 62 78 7 0 0 0 0 13 29 83 0 27 29 87 0 17 0 98
43 28 85 31 0 21 65 0 89 0 4 1 0 66 0 36 0 0 0 0
18 1 0 0 38 74 14 0 33 16 0 0 23 0 0 54 0 0 72 71
76 57 54 88 33 54 0 0 70 68 36 38 0 0 73 55 0 0 92 89
97 0 91 0 23 24 93 0 88 0 46 0 46 0 0 58 0 0 7 96
97 63 45 33 95 0 28 0 61 0 73 0 0 0 0 40 0 0 62 18
90 0 65 0 22 44 0 33 50 9 54 0 0 0 0 44 10 0 84 90
21 52 0 17 26 0 0 0 85 64 79 0 0 62 0 0 0 0 39 62
34 0 36 0 0 70 19 0 56 0 66 0 5 0 0 74 0 34 0 54
43 43 13 49 56 50 30 0 51 0 52 27 0 43 0 71 0 48 0 69
46 0 45 0 59 29 21 0 32 23 97 0 0 0 0 90 0 0 74 94
98 33 68 13 64 0 75 0 19 0 0 42 0 32 0 90 0 0 14 39
43 92 57 0 5 0 46 0 55 0 82 43 0 58 0 47 0 5 31 92
84 27 73 48 12 23 3 0 51 33 51 0 64 0 0 93 76 40 72 34
59 0 0 0 12 84 46 0 84 13 62 0 0 18 0 98 0 0 0 71
44 0 18 63 54 5 66 0 77 0 23 0 57 0 0 49 0 0 0 48
56 89 46 0 0 13 0 0 75 0 56 0 0 0 0 37 0 6 96 86
84 67 34 0 15 90 0 0 16 0 31 0 22 0 0 50 0 70 13 75
10 22 52 2 99 62 0 0 90 0 52 36 51 43 0 70 0 0 70 53
58 81 19 0 0 88 33 0 19 0 21 20 0 31 0 84 0 86 0 1
60 72 64 0 0 66 4 0 26 0 41 0 0 0 18 0 0 0 18 88
59 6 25 51 1 70 0 0 89 0 75 0 63 89 0 29 0 0 0 0
88 0 74 36 18 22 60 0 90 55 55 0 0 0 0 0 0 0 39 74
75 87 55 79 55 46 0 0 61 0 79 78 0 45 0 70 0 0 0 57
27 0 2 49 9 66 65 0 55 32 32 0 39 29 0 14 0 49 1 83
44 0 42 0 0 70 0 0 96 0 98 0 0 0 0 32 0 0 14 71
45 7 14 0 67 18 55 0 46 73 62 0 0 0 0 56 0 0 40 75
99 36 72 23 62 3 57 0 53 64 22 8 0 6 0 54 0 34 46 18
95 3 81 0 0 1 35 0 69 13 54 0 9 0 0 30 0 41 63 81
67 71 88 48 21 5 0 0 38 0 6 0 70 0 0 81 0 10 0 2
3 13 50 0 77 36 0 0 5 60 58 0 0 39 0 92 0 0 0 93
48 23 4 0 78 50 0 0 8 0 21 96 0 97 0 50 0 0 0 69
32 54 64 48 46 44 87 0 91 0 52 0 0 0 41 31 0 80 8 70
0 72 42 0 11 89 4 0 51 17 47 29 0 93 0 12 37 0 0 9
18 2 70 0 64 0 51 0 43 33 11 0 65 0 0 62 77 0 93 43
40 11 24 0 27 0 0 0 0 0 0 57 0 5 0 55 0 70 0 73
22 50 89 0 19 63 97 0 99 8 15 85 0 61 0 48 0 0 20 0
82 94 16 0 86 0 17 80 70 0 0 66 0 41 74 6 0 40 79 40
7 53 28 80 0 0 91 0 91 28 33 54 0 7 0 74 0 0 0 95
32 63 82 94 85 39 87 0 69 96 96 28 0 86 0 19 0 0 0 25
93 2 20 0 78 47 0 0 43 0 68 0 77 0 16 78 0 0 22 63
7 77 35 0 8 32 40 0 71 36 4 0 0 0 20 58 0 0 50 49
47 68 65 0 9 54 54 0 78 17 30 54 1 0 0 85 0 13 17 22
31 5 78 0 0 38 0 54 51 13 16 0 1 0 97 17 0 0 0 16
4 12 6 87 67 74 51 0 60 69 73 0 0 0 0 12 0 0 77 15
82 97 54 54 58 20 0 0 4 0 26 0 7 0 84 46 0 42 10 45
57 87 24 0 94 0 38 0 71 61 1 91 89 98 0 98 0 0 0 31
88 0 5 0 8 59 56 0 36 0 71 0 0 0 0 44 0 0 1 93
0 51 37 0 46 28 0 0 48 97 28 0 0 0 0 21 0 4 10 18
97 0 13 0 95 0 71 0 58 0 1 0 66 0 0 75 0 0 76 98
26 0 74 0 0 8 0 0 33 13 0 0 0 0 0 12 0 0 12 81
23 63 89 30 89 14 73 21 79 70 33 27 0 32 82 80 0 0 2 96
74 96 55 54 96 46 0 0 35 32 97 0 0 0 0 24 0 47 88 74
68 0 43 0 86 40 70 0 60 41 2 0 0 0 0 80 0 0 95 8
65 41 22 0 1 59 4 0 78 71 73 91 0 26 77 41 0 82 31 33
50 37 41 35 87 47 0 0 23 0 70 64 0 79 31 67 0 68 38 1
52 0 0 0 43 0 18 0 85 0 95 0 0 0 0 79 0 45 0 53
12 0 34 0 0 56 1 0 72 15 23 0 0 0 0 46 0 0 92 82
89 40 0 90 19 95 78 0 97 39 54 0 0 0 0 57 0 0 0 90
39 0 30 0 66 0 0 86 81 0 18 0 0 0 0 52 0 0 0 50
94 94 6 41 69 9 61 0 48 56 2 0 3 0 0 85 38 72 98 22
94 39 67 86 80 0 0 0 66 77 57 0 0 0 99 96 0 0 0 0
11 79 95 21 41 15 0 0 54 2 48 56 67 59 0 80 0 0 0 96
39 0 74 74 26 0 0 0 83 36 0 0 88 0 0 13 0 29 0 73
49 26 13 0 50 2 27 0 24 0 0 45 43 22 0 9 0 60 60 75
3 46 34 84 30 97 77 95 37 77 35 76 0 4 0 23 0 60 15 3
57 92 46 0 38 0 37 0 27 0 0 0 16 0 0 37 0 8 58 42
60 0 52 84 75 17 39 0 40 84 37 0 99 59 0 66 0 30 31 31
32 16 0 52 58 76 0 0 28 0 26 0 36 0 0 65 0 0 68 36
39 4 35 1 66 1 0 0 60 44 71 25 0 70 0 91 6 0 0 48
32 26 79 85 0 6 91 0 93 0 76 4 65 49 0 22 0 5 8 14
0 81 0 24 6 74 29 0 88 19 0 0 0 0 0 6 0 48 33 21
79 17 96 95 0 20 61 0 89 35 81 0 0 0 0 38 0 32 0 6
84 75 32 36 41 61 84 0 30 0 0 35 0 1 0 21 0 0 68 0
86 78 80 22 49 89 0 0 57 0 38 55 0 39 0 0 0 24 0 2
30 77 79 2 99 0 0 0 61 0 55 95 0 44 0 0 0 5 0 1
91 31 66 25 4 86 53 0 31 0 7 70 6 24 0 33 0 0 0 25
56 44 83 45 11 19 93 10 52 39 3 41 80 83 0 53 0 15 46 17
37 0 60 63 9 86 9 0 61 63 75 0 0 0 61 43 62 0 95 59
17 84 87 0 6 0 0 0 44 0 62 0 0 0 92 13 0 0 0 35
79 86 89 0 0 0 86 0 39 89 94 82 0 0 0 78 0 0 22 80
82 64 40 0 0 46 0 0 4 54 32 67 0 52 0 17 0 0 84 70
24 46 45 87 0 28 66 0 16 92 99 0 0 0 0 99 0 0 0 33
18 36 94 48 0 29 52 0 29 10 0 0 0 0 3 98 0 24 42 62
38 44 9 0 64 0 8 0 19 0 0 38 87 7 0 95 0 0 86 56
66 0 29 0 73 60 0 0 49 0 56 0 0 4 94 37 0 74 49 25
19 12 5 97 55 94 55 0 73 12 39 0 0 0 58 3 0 28 0 24
62 80 80 0 63 18 81 0 27 0 98 67 0 42 0 27 0 31 0 83
58 83 25 34 26 31 0 0 13 0 0 0 0 0 0 32 0 88 0 32
6 0 46 65 14 38 85 0 45 45 32 0 78 0 0 0 0 0 0 65
80 59 48 0 75 64 7 0 68 97 45 81 0 58 0 84 0 0 0 9
70 79 9 0 41 2 0 0 17 0 94 0 22 0 68 3 0 50 0 31
29 0 0 60 0 4 45 0 32 4 50 4 0 0 21 68 0 14 33 56
90 0 45 0 41 0 0 0 86 94 63 0 0 0 0 99 0 73 0 11
57 49 5 57 9 34 0 0 20 58 0 98 0 45 0 56 0 0 0 0
12 62 8 9 47 0 24 0 52 0 51 34 0 51 0 3 0 0 0 45
69 68 75 0 96 20 15 0 62 0 37 66 54 59 28 5 0 0 33 3
40 55 76 78 0 73 90 57 68 0 35 45 0 39 0 89 0 0 52 63
54 7 12 0 0 87 0 15 38 0 0 86 0 64 0 46 0 96 0 23
76 45 38 0 0 0 75 0 28 0 79 96 0 0 0 30 0 6 98 93
91 16 1 0 34 86 0 0 36 40 75 0 70 0 8 41 0 0 59 70
30 0 85 58 98 0 24 0 67 0 31 69 0 95 41 14 0 0 0 71
75 5 62 44 48 67 86 0 56 2 53 0 0 29 0 37 0 51 36 41
72 67 86 59 51 73 23 0 6 0 12 0 95 0 0 82 0 0 13 95
54 0 90 0 0 0 54 0 17 0 28 93 0 73 0 51 0 0 78 83
9 5 81 62 52 64 34 0 92 0 99 82 22 82 0 22 0 90 91 69
78 0 49 0 96 0 0 0 68 21 99 0 0 0 0 76 0 6 0 7
22 0 12 0 90 30 65 0 99 0 0 0 0 0 0 56 0 0 30 42
81 75 17 98 0 32 67 87 79 7 92 0 0 0 0 24 0 78 0 20
31 56 0 3 58 63 48 0 94 80 24 71 0 72 0 88 0 0 0 0
21 0 49 21 0 30 0 0 84 6 13 0 0 0 0 86 0 0 0 35
82 0 23 37 22 89 0 0 68 33 14 0 87 0 0 36 0 0 0 34
63 24 16 11 87 80 9 0 81 0 14 21 71 34 16 79 0 0 28 19
27 11 75 58 69 11 0 0 27 4 1 0 29 0 0 42 0 14 0 86
39 61 62 0 0 6 73 0 16 0 0 80 0 64 0 34 0 22 49 53
46 67 42 21 25 80 88 0 96 21 83 33 12 56 0 23 0 0 41 5
52 96 68 0 56 81 0 0 15 40 71 0 0 2 0 66 0 0 1 83
75 53 1 96 37 0 89 0 0 0 23 64 0 76 93 0 0 0 0 0
67 35 73 63 0 0 0 0 89 0 19 90 0 60 0 37 0 23 44 81
11 20 59 85 27 10 96 0 97 74 12 17 70 1 0 7 0 0 0 46
65 25 20 43 0 0 71 0 80 0 21 0 0 0 0 23 0 0 0 22
0 69 77 0 0 0 13 0 23 0 99 0 0 0 83 62 0 0 0 0
59 33 28 23 95 15 0 0 23 88 1 7 41 4 0 78 0 0 18 23
28 56 86 33 46 60 0 0 64 81 64 98 0 0 0 49 0 0 0 6
13 95 22 0 76 57 27 0 11 0 0 0 0 0 28 0 0 0 28 45
8 32 41 94 73 92 12 0 57 0 61 0 0 0 0 98 0 0 3 40
21 30 94 22 96 14 33 0 81 42 48 0 0 0 0 0 88 0 0 59
5 5 69 0 29 14 90 0 90 0 40 0 64 0 0 53 0 0 20 94
90 43 17 75 40 29 11 0 14 57 9 9 0 18 0 78 0 65 64 0
84 0 66 0 57 66 0 0 91 50 28 0 0 47 39 29 0 0 6 31
4 25 0 10 54 0 78 0 52 0 0 0 0 0 0 32 0 0 55 29
73 0 82 0 2 84 1 0 65 4 67 0 5 0 0 92 0 66 0 90
64 79 57 25 94 0 66 0 45 0 0 79 0 41 0 62 0 76 16 75
43 35 15 83 60 70 30 0 38 0 58 12 46 93 85 76 0 0 0 48
23 99 4 11 76 41 56 0 81 11 48 39 0 7 0 21 0 0 45 17
