1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
-500 -861 372 1107 118 826 590 -696 114 -784 1008 -214 -777 -530 -749 103 -728 -742 0 -784 192 -101 90 0 576 -760 0 0 102 -182 0 0 0 87 320 0 0 0 602 0 0 408 0 666 73 0 0 0 0 0 288 -244 0 0 0 43 -208 171 102 0 0 -46 0 0 0 50 -328 0 0 369 0 0 0 -120 0 0 0 0 0 0 0 0 0 -84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-504 -868 375 1116 119 833 595 -702 115 -791 1017 -216 -784 -535 -756 104 -735 -749 0 0 194 -102 0 0 582 -768 0 475 103 -184 0 430 756 88 324 525 0 0 609 0 0 414 0 0 74 -325 0 576 567 296 0 -248 0 290 0 44 -212 0 104 0 0 0 0 0 45 0 -336 0 0 0 0 0 0 -125 0 0 0 0 -104 0 0 0 0 -88 85 -75 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-508 -875 378 1125 120 840 600 -708 116 -798 1026 -218 -791 -540 -763 105 -742 -756 0 -792 196 -103 91 0 588 -776 0 0 104 0 0 435 0 89 328 532 324 0 616 0 0 0 0 675 75 -330 0 585 0 0 0 0 0 0 0 45 0 174 0 0 -486 0 0 48 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -232 0 0 0 0 90 0 0 -48 112 0 0 0 0 0 0 0 0 0 0 0
-512 -882 381 1134 121 847 605 0 117 0 1035 0 -798 -545 0 106 -749 0 0 -800 198 -104 0 0 594 -784 0 480 0 -186 0 440 0 90 332 0 0 0 623 0 0 0 0 684 0 -335 0 0 576 0 294 -252 0 0 0 0 -216 0 0 0 0 0 0 0 0 51 0 126 114 378 0 0 -136 -130 0 0 0 0 -108 -240 243 -189 0 0 95 -80 0 -54 0 45 0 0 0 0 0 0 0 0 0 0
-516 -889 384 1143 122 854 0 -714 118 -805 0 -220 -805 0 -770 107 -756 -763 0 -808 200 -105 92 0 600 -792 0 0 105 -188 0 0 765 91 336 539 328 0 630 0 355 0 0 693 76 -340 0 0 585 0 300 -256 0 0 0 0 0 0 106 0 -495 -47 0 49 47 52 0 129 0 0 0 0 0 -135 0 0 0 0 0 0 0 -198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-520 -896 387 1152 123 861 610 -720 119 -812 1044 -222 -812 -550 0 108 -763 0 0 -816 202 -106 93 0 606 -800 0 485 0 -190 0 445 774 92 340 0 332 -576 0 0 360 420 0 0 0 0 0 0 0 0 306 -260 -228 0 0 46 -220 0 0 0 0 -48 0 50 48 0 -344 132 117 0 0 40 0 0 0 0 0 0 0 -248 0 0 0 0 0 0 0 0 120 0 0 -44 0 0 0 0 0 0 0 0
-524 -903 390 1161 124 868 615 -726 120 -819 0 -224 -819 -555 -777 109 -770 -770 0 -824 0 -107 94 0 612 -808 0 490 106 0 0 450 0 0 344 0 336 -584 637 0 365 426 0 702 0 0 0 0 0 0 0 -264 -232 0 0 47 -224 0 108 0 0 -49 0 51 0 0 -352 0 0 0 0 0 -140 0 0 0 0 0 0 -256 0 -207 0 0 100 -85 0 -60 0 0 0 -48 0 0 0 0 0 0 0 0
-528 -910 393 1170 125 875 620 -732 121 -826 1053 -226 -826 -560 -784 110 0 -777 0 -832 204 -108 0 0 0 -816 0 0 107 0 0 455 783 0 0 0 340 -592 644 0 0 0 0 0 77 -345 0 594 0 0 312 0 0 0 0 48 0 0 0 0 0 -50 0 0 0 0 -360 135 0 0 0 0 0 0 0 0 0 0 0 -264 0 -216 -240 -92 105 -90 0 0 0 0 0 0 0 0 0 0 16 0 0 0
-532 -917 396 0 126 0 625 -738 122 -833 1062 0 -833 -565 -791 0 0 0 0 -840 0 -109 95 0 618 0 0 495 108 -192 0 460 0 0 0 546 344 -600 0 0 370 432 0 711 78 0 0 603 0 0 318 0 -236 295 0 49 -228 177 0 0 0 0 0 52 49 53 -368 138 120 387 0 0 0 -140 0 0 0 0 -112 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0
-536 -924 399 1179 127 882 0 -744 123 -840 1071 -228 -840 -570 0 111 0 -784 0 -848 206 -110 0 0 0 -824 0 500 109 -194 0 465 792 93 348 553 348 0 651 0 0 438 0 720 0 0 0 0 0 300 324 0 0 0 0 50 0 180 0 0 0 0 0 0 0 0 0 0 0 396 0 0 0 0 0 0 0 0 -116 0 0 -225 -248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-540 -931 402 1188 128 889 630 -750 124 -847 1080 -230 -847 -575 -798 0 -777 -791 0 -856 208 0 96 0 624 -832 0 505 0 -196 0 470 801 0 352 560 352 -608 658 0 375 444 0 0 79 -350 0 612 594 0 0 -268 -240 0 0 0 0 183 0 0 0 -51 0 53 50 54 0 0 0 0 0 41 0 -145 0 0 0 0 0 0 252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-544 -938 405 1197 129 896 635 -756 125 -854 0 -232 -854 -580 -805 112 -784 -798 0 -864 0 -111 97 0 630 -840 0 510 110 -198 0 475 810 94 356 567 0 0 0 0 0 0 0 0 0 0 0 621 0 304 0 -272 -244 0 0 51 0 186 0 0 -504 -52 0 0 0 0 0 0 0 0 0 0 0 -150 0 0 0 0 -120 0 0 -234 0 0 0 0 162 0 0 0 0 0 0 0 0 0 0 0 0 0
-548 -945 408 1206 130 903 640 -762 126 -861 1089 -234 -861 -585 -812 0 -791 -805 0 -872 210 0 98 0 0 -848 0 515 0 0 0 480 0 95 360 0 0 0 0 0 0 450 0 0 0 0 0 630 0 308 0 -276 -248 300 0 0 0 0 110 0 0 -53 0 54 51 0 0 141 0 0 0 0 0 0 0 0 0 116 0 0 0 0 -256 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0
-552 -952 0 1215 131 910 645 -768 127 -868 1098 -236 -868 -590 -819 0 -798 -812 0 -880 0 -112 0 0 636 -856 0 0 111 -200 0 485 819 96 364 0 356 0 665 0 0 456 0 729 0 0 0 639 603 0 0 -280 0 305 0 52 0 0 0 0 -513 0 0 0 0 0 -376 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 -96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-556 -959 411 1224 132 917 650 -774 128 -875 1107 -238 -875 -595 -826 113 -805 0 0 -888 212 -113 99 0 642 -864 0 520 0 -202 0 490 0 97 0 0 360 -616 672 0 380 462 0 738 80 0 0 0 612 312 0 0 0 0 0 53 0 0 0 0 -522 -54 0 0 0 0 -384 0 123 405 0 0 0 0 0 0 0 0 0 -272 0 0 0 0 0 0 171 0 0 51 0 0 0 0 0 0 20 0 0 0
-560 -966 414 1233 133 924 655 -780 129 -882 0 -240 -882 0 0 0 -812 -819 0 -896 214 -114 100 0 648 -872 0 0 112 -204 0 0 0 98 0 574 364 0 679 0 385 0 0 747 0 0 0 0 0 316 0 0 0 0 0 0 -232 0 0 0 -531 -55 0 0 0 55 -392 144 0 0 0 0 0 0 0 0 0 0 0 -280 261 0 0 0 0 -95 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-564 -973 417 1242 0 931 660 -786 130 -889 1116 -242 -889 -600 -833 114 -819 -826 0 -904 216 0 101 0 654 -880 0 0 0 -206 0 495 0 99 368 581 368 0 0 0 390 468 0 756 81 0 0 648 0 0 0 0 -252 310 0 54 0 0 0 0 -540 0 0 0 52 56 -400 0 0 414 0 43 0 0 0 0 0 120 0 0 0 0 0 0 0 0 180 0 0 0 0 0 0 0 0 0 0 0 0 0
-568 -980 420 1251 134 938 665 -792 131 -896 1125 -244 -896 -605 0 115 -826 -833 0 -912 218 -115 102 0 660 -888 0 525 113 -208 0 500 828 100 0 0 372 -624 0 0 395 474 0 0 0 0 0 0 621 0 0 0 0 315 0 0 -236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 -144 -155 0 0 0 0 0 0 0 0 -264 0 110 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0
-572 -987 423 1260 135 945 670 0 132 -903 1134 -246 -903 0 -840 116 -833 0 0 0 0 -116 103 0 0 0 0 530 114 -210 0 505 837 101 0 588 376 0 686 0 400 480 0 765 0 0 0 0 630 0 0 -284 0 320 0 0 -240 0 0 0 -549 0 0 0 53 57 -408 0 0 423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0 0 0 0 0 0
-576 -994 426 1269 136 952 675 -798 0 -910 1143 -248 -910 -610 -847 117 -840 -840 0 -920 220 -117 0 0 0 -896 0 535 115 -212 0 510 846 102 0 0 380 0 693 0 405 0 0 774 82 0 0 657 639 320 0 0 0 325 0 0 0 189 112 0 0 0 0 0 0 0 -416 0 126 432 0 0 0 -160 0 0 0 124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-580 -1001 429 1278 137 959 680 -804 133 -917 1152 -250 -917 -615 -854 118 -847 -847 0 -928 222 -118 0 0 666 -904 0 540 116 -214 0 515 0 103 372 595 384 -632 0 0 410 486 0 783 83 -355 0 666 648 0 330 0 0 330 0 0 0 0 114 0 0 0 0 55 54 0 0 0 0 0 0 0 0 -165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-584 -1008 432 0 138 966 685 -810 134 -924 1161 -252 -924 -620 -861 119 -854 -854 0 -936 224 -119 104 0 672 -912 0 0 117 0 0 520 0 104 0 602 388 -640 0 0 0 0 0 792 0 0 0 0 657 324 0 -288 -256 0 0 0 0 192 0 0 -558 0 0 56 55 58 0 0 0 0 0 0 -148 0 0 0 0 0 0 0 0 0 -272 0 0 0 0 0 128 0 0 0 0 0 0 0 0 0 0 0
-588 -1015 435 1287 139 973 690 -816 0 -931 1170 -254 -931 0 -868 120 -861 -861 0 0 226 0 105 0 678 -920 0 545 118 0 0 525 855 105 376 609 392 0 0 0 415 492 0 801 0 -360 0 675 0 0 0 0 -260 0 0 55 0 0 116 0 -567 0 0 0 56 0 0 147 0 441 0 45 0 -170 0 0 0 0 0 0 270 0 -280 0 0 -100 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-592 -1022 438 1296 140 980 695 -822 135 -938 1179 -256 -938 -625 0 121 0 -868 0 0 228 -120 106 0 0 -928 0 550 0 -216 0 530 864 106 380 616 396 0 700 0 0 498 0 810 84 0 0 0 666 328 336 0 0 335 0 56 0 195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -152 0 0 0 0 0 -124 0 0 0 0 -100 0 -105 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-596 -1029 441 1305 141 987 700 -828 136 -945 1188 -258 -945 -630 0 122 -868 -875 0 -944 0 0 107 0 0 -936 0 555 119 0 0 535 873 0 384 0 400 -648 707 0 0 504 0 819 85 -365 0 684 675 332 342 0 -264 0 0 0 0 0 0 0 0 -56 0 0 0 0 0 0 129 0 0 46 -156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-600 -1036 444 1314 142 994 705 -834 137 -952 1197 -260 -952 -635 -875 123 -875 -882 0 0 230 -121 0 0 0 0 0 0 0 -218 0 0 882 0 388 0 0 -656 714 0 420 0 0 0 86 0 0 693 0 336 0 0 0 340 0 57 -244 198 0 0 0 -57 0 57 0 0 0 150 0 0 0 47 0 0 0 0 0 0 -128 0 0 -243 -288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-604 -1043 447 0 143 1001 710 0 0 -959 1206 -262 -959 -640 0 124 -882 -889 0 -952 232 0 108 0 684 -944 0 560 120 -220 0 0 891 107 392 623 404 -664 721 0 425 510 0 0 87 -370 0 702 684 340 0 -292 0 0 0 58 -248 0 0 0 0 0 0 58 57 0 0 0 0 450 0 48 -160 -175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0
-608 -1050 450 1323 144 1008 715 -840 138 -966 1215 0 -966 -645 -882 125 0 -896 0 -960 234 -122 109 0 0 -952 0 565 0 0 0 0 900 108 396 630 408 0 728 0 430 516 0 0 0 0 0 0 693 0 0 -296 0 0 0 0 0 0 0 0 -576 -58 0 59 58 0 -424 0 132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-612 -1057 0 1332 145 1015 720 -846 139 0 1224 -264 -973 -650 -889 126 -889 -903 0 -968 236 -123 0 0 0 -960 0 570 121 -222 0 540 909 0 400 637 0 -672 0 0 435 0 0 0 88 -375 0 711 702 344 348 -300 0 0 0 0 0 0 118 0 -585 -59 0 0 0 0 0 0 0 0 0 0 -164 0 0 0 0 0 -132 0 0 0 0 0 0 0 0 0 0 0 0 -52 0 0 0 0 0 0 0 0
-616 -1064 453 1341 0 1022 725 -852 140 -973 1233 -266 -980 -655 -896 127 -896 -910 0 -976 238 -124 110 0 690 0 0 575 122 -224 0 545 918 109 0 0 412 -680 735 0 440 522 0 828 0 0 0 720 711 0 354 0 -268 0 0 59 -252 0 0 0 0 0 0 0 0 0 0 0 0 459 0 49 0 -180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -56 0 42 0 0 0 0 0 15
-620 -1071 456 1350 146 1029 730 -858 141 -980 1242 -268 -987 -660 -903 128 -903 -917 0 -984 0 -125 111 0 696 0 0 580 123 -226 0 0 927 110 404 644 0 -688 0 0 445 0 0 0 89 0 0 0 720 0 360 0 0 0 0 0 -256 201 0 0 0 0 0 0 59 0 0 0 135 0 0 0 -168 0 0 0 0 0 -136 0 0 0 0 0 0 -110 189 0 136 0 0 0 0 0 0 0 0 0 0 0
-624 -1078 459 1359 147 1036 735 -864 142 -987 1251 -270 -994 -665 -910 0 -910 0 0 -992 240 -126 112 0 702 -968 0 0 0 -228 0 550 936 0 408 0 416 -696 742 0 450 528 0 837 90 -380 0 0 729 348 0 0 -272 0 0 60 0 0 120 0 0 0 0 60 60 0 0 0 138 468 0 0 0 0 0 0 0 128 -140 0 0 0 -296 -104 0 0 198 0 0 0 0 0 0 0 0 0 0 0 0 0
-628 -1085 462 1368 148 1043 740 -870 143 -994 1260 -272 -1001 -670 -917 129 -917 -924 0 -1000 242 0 113 0 0 0 0 585 124 -230 0 555 0 111 412 0 420 0 0 0 455 0 0 0 91 0 0 729 0 0 366 0 0 345 0 61 -260 0 0 0 0 -60 0 0 61 59 0 0 0 0 0 50 0 0 0 0 0 0 -144 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-632 -1092 465 1377 0 1050 745 -876 144 -1001 1269 0 -1008 -675 0 130 0 0 0 -1008 0 -127 114 0 0 -976 0 0 125 -232 0 560 0 112 416 651 0 -704 0 0 460 534 0 0 92 -385 0 0 0 0 0 -304 0 350 0 0 -264 204 0 0 -594 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -148 -288 0 0 0 0 0 0 207 0 0 0 0 0 0 0 0 0 0 0 0 0
-636 -1099 468 1386 149 1057 750 -882 145 -1008 1278 -274 0 -680 -924 131 0 -931 0 -1016 0 -128 0 0 708 -984 0 590 0 -234 0 0 945 113 0 658 424 -712 749 0 465 0 0 846 93 -390 0 738 738 0 0 0 0 0 0 0 0 207 122 0 -603 0 0 0 62 60 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 -252 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0
-640 -1106 471 1395 150 1064 755 -888 146 -1015 1287 -276 -1015 -685 0 132 -924 -938 0 -1024 244 -129 0 0 714 0 0 595 0 -236 0 0 954 114 420 0 428 -720 756 0 470 540 0 0 94 -395 0 747 0 352 0 0 0 355 0 0 -268 0 0 0 0 0 0 0 0 61 0 0 141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-644 -1113 474 1404 151 0 760 -894 147 -1022 1296 -278 -1022 -690 0 0 -931 -945 0 -1032 0 0 115 0 720 -992 0 600 126 -238 0 565 963 0 0 665 0 0 0 0 0 0 0 855 95 0 0 0 747 0 0 0 0 0 0 62 0 0 124 0 0 -61 0 62 0 62 0 0 0 0 0 52 0 0 0 0 0 0 0 0 0 -261 0 -108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-648 -1120 477 1413 152 1071 765 0 148 -1029 0 -280 0 -695 0 133 0 -952 0 0 246 0 0 0 0 0 0 605 127 0 0 570 0 0 0 672 0 0 0 0 475 0 0 0 96 -400 0 0 756 356 372 0 0 360 0 0 -272 0 126 0 -612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0
-652 -1127 480 1422 153 1078 770 -900 149 -1036 1305 -282 -1029 -700 -931 134 -938 -959 0 -1040 248 -130 116 0 726 -1000 0 610 128 -240 0 575 972 0 424 679 0 -728 763 0 0 546 0 0 97 0 0 756 765 360 0 0 0 0 0 0 0 0 128 0 0 0 0 0 0 0 -432 0 144 0 0 0 -172 -185 0 0 0 132 -152 -296 0 0 0 0 0 -115 0 0 0 0 0 -60 0 0 0 0 0 0 0 0
-656 -1134 483 1431 154 1085 775 -906 150 -1043 1314 -284 0 -705 -938 135 -945 -966 0 -1048 250 -131 117 0 732 -1008 0 615 129 -242 0 580 981 115 428 686 432 -736 770 0 0 552 0 864 98 -405 0 0 774 364 0 0 0 365 0 0 0 0 130 0 -621 0 0 0 0 0 0 0 147 0 0 53 -176 0 0 0 0 136 0 -304 0 0 0 -112 0 0 0 0 0 0 0 0 0 0 0 20 0 2 0 0
-660 -1141 486 1440 155 1092 780 -912 151 -1050 1323 -286 -1036 -710 -945 136 -952 -973 0 -1056 252 -132 0 0 738 -1016 0 620 130 -244 0 585 0 116 432 0 436 -744 0 0 0 558 0 873 0 0 0 0 783 0 378 -308 0 370 0 63 0 210 132 0 0 0 0 63 0 0 0 0 0 477 0 0 0 0 0 0 0 140 0 0 0 0 -304 0 0 0 216 0 0 0 0 0 0 0 0 22 0 0 0 0
-664 -1148 489 1449 156 1099 785 -918 152 -1057 1332 -288 0 -715 -952 137 0 -980 0 -1064 254 0 0 0 744 -1024 0 625 0 -246 0 0 990 117 0 693 440 -752 0 0 480 564 0 0 0 -410 0 765 0 368 384 0 0 0 0 64 0 0 134 0 0 0 0 0 0 0 -440 153 150 0 0 0 -180 -190 0 0 0 144 0 0 279 0 0 0 0 0 0 0 0 0 0 -64 0 0 0 0 0 0 0 0
-668 -1155 492 1458 157 1106 790 -924 153 -1064 1341 -290 -1043 0 -959 138 0 -987 0 -1072 256 -133 118 0 750 -1032 0 0 131 0 0 0 0 118 0 0 444 0 777 0 0 570 0 0 99 -415 0 0 792 0 390 0 0 0 0 0 0 0 0 0 -630 0 0 64 0 0 0 0 0 486 0 0 -184 0 0 0 0 0 0 0 0 0 -312 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 -2 0
-672 -1162 495 1467 158 1113 795 -930 154 -1071 1350 -292 0 -720 0 139 -959 -994 0 -1080 258 -134 119 0 756 -1040 0 630 132 0 0 590 0 0 0 0 448 -760 784 0 485 576 0 882 0 0 0 0 0 0 396 -312 0 375 0 0 0 0 136 0 -639 -62 0 0 0 0 -448 156 0 0 0 0 0 -195 0 0 0 0 0 -312 288 0 0 0 0 0 225 0 0 0 0 0 0 0 0 0 0 0 0 0
-676 -1169 498 1476 159 1120 800 -936 155 -1078 1359 -294 -1050 0 -966 140 -966 -1001 0 -1088 0 -135 0 0 762 -1048 0 0 0 -248 0 0 0 0 436 700 0 -768 0 0 490 582 0 0 0 -420 0 774 801 372 402 0 -276 380 0 65 0 0 138 0 0 -63 0 0 63 0 0 0 0 0 0 54 -188 0 0 0 0 0 0 0 0 -270 0 -116 0 0 234 0 0 0 0 0 0 0 0 0 0 0 0 0
-680 -1176 501 1485 160 1127 805 -942 156 -1085 1368 -296 0 -725 -973 141 -973 -1008 0 -1096 260 -136 120 0 0 -1056 0 635 0 0 0 595 0 119 440 707 0 0 791 0 0 588 0 891 0 -425 0 0 810 0 0 -316 -280 0 0 0 0 0 0 0 0 -64 0 65 64 0 -456 0 0 0 0 55 0 0 0 0 0 0 0 0 0 -279 0 0 0 -120 0 0 0 60 0 0 0 45 0 0 0 0 0 0
-684 -1183 504 1494 161 1134 810 -948 157 -1092 1377 -298 -1057 -730 -980 0 -980 -1015 0 -1104 262 -137 121 0 768 0 0 640 133 -250 0 600 0 120 444 0 0 -776 0 0 495 594 0 0 100 0 0 783 819 0 408 0 0 385 0 0 0 0 0 0 -648 0 0 66 0 0 -464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -288 0 -120 0 0 0 0 0 0 0 0 0 0 0 24 0 3 0 0
-688 -1190 507 1503 162 1141 815 -954 158 -1099 0 -300 -1064 -735 -987 142 -987 -1022 0 -1112 264 0 122 0 0 -1064 0 645 0 -252 0 0 999 121 448 714 452 0 0 0 500 600 0 0 101 -430 0 0 828 376 414 -320 0 0 0 0 -276 213 0 0 0 -65 0 67 0 0 0 0 0 495 0 56 0 0 0 0 0 0 0 0 0 0 0 -124 0 0 243 0 0 0 0 0 0 0 0 0 0 0 0 0
-692 -1197 510 1512 163 1148 820 -960 159 -1106 1386 -302 0 -740 -994 143 -994 -1029 0 -1120 266 -138 123 0 774 0 0 0 0 -254 0 605 1008 0 452 721 456 -784 798 0 0 0 0 900 102 -435 0 792 0 0 420 -324 -284 390 0 66 0 0 0 0 0 0 0 0 65 0 0 0 0 0 0 0 -192 0 0 0 0 148 0 0 0 0 -320 0 125 0 252 0 0 0 0 0 0 0 0 0 0 0 0 0
-696 -1204 513 1521 164 1155 825 -966 0 -1113 1395 -304 -1071 -745 -1001 144 -1001 0 0 -1128 268 -139 124 0 780 -1072 0 650 134 0 0 610 0 122 456 0 460 0 0 0 0 0 0 909 103 0 0 801 837 0 0 0 0 395 0 0 -280 216 140 0 0 0 0 0 0 63 -472 0 153 0 0 0 -196 0 0 0 0 152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-700 -1211 516 1530 165 1162 830 0 160 0 1404 -306 0 -750 0 145 -1008 -1036 0 -1136 270 -140 125 0 786 -1080 0 0 135 -256 0 615 1017 0 460 0 464 0 0 0 0 606 0 918 0 0 0 810 846 0 0 0 0 400 0 67 -284 0 142 0 -657 -66 0 68 0 0 0 159 0 0 0 57 0 0 0 0 0 0 0 0 297 0 0 -128 0 -125 261 0 0 63 0 0 0 0 0 0 0 0 0 0
-704 -1218 519 1539 166 1169 835 -972 0 -1120 1413 0 0 0 -1008 0 -1015 -1043 0 0 272 -141 126 0 792 -1088 0 0 0 -258 0 620 0 123 464 728 468 -792 0 0 0 612 0 0 104 0 0 819 855 0 426 0 -288 405 0 0 0 0 0 0 -666 -67 0 69 0 0 0 0 0 504 0 0 0 -200 0 0 0 0 0 0 0 -297 0 0 130 0 0 0 144 0 0 0 0 48 0 0 0 0 0 0
-708 -1225 522 1548 167 1176 840 -978 161 -1127 1422 -308 -1078 -755 -1015 146 0 -1050 0 -1144 274 -142 127 0 798 -1096 0 655 136 -260 0 0 1026 124 0 735 0 0 0 0 505 0 0 927 0 0 0 828 864 380 0 -328 0 0 0 68 0 219 144 0 0 -68 0 0 0 64 -480 0 156 513 0 0 0 0 0 0 0 156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-712 -1232 525 1557 168 1183 845 -984 162 -1134 0 -310 0 -760 0 0 -1022 -1057 0 -1152 276 0 128 0 804 -1104 0 660 137 -262 0 625 1035 0 468 742 472 -800 805 0 510 618 0 0 0 0 0 837 0 384 432 -332 -292 0 0 69 -288 222 146 0 0 -69 0 0 0 65 0 0 159 522 0 58 -200 0 0 0 0 0 0 0 0 0 0 0 0 0 270 -66 0 0 0 0 0 0 0 0 0 0 0 0
-716 -1239 528 1566 0 1190 850 -990 163 -1141 1431 -312 -1085 -765 -1022 147 -1029 -1064 0 0 278 -143 129 0 0 0 0 0 0 -264 0 630 1044 0 472 749 0 -808 0 0 515 624 0 0 0 -440 0 0 0 0 438 0 -296 0 0 0 0 0 148 0 0 0 0 0 0 0 0 0 0 0 0 59 0 -205 0 0 0 0 0 -320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
-720 -1246 531 1575 169 1197 855 -996 164 0 1440 0 -1092 -770 -1029 148 -1036 -1071 0 -1160 280 -144 130 0 0 -1112 0 0 0 -266 0 635 1053 0 476 0 0 -816 812 0 520 0 0 0 0 0 0 0 873 0 444 -336 0 0 0 0 0 0 150 0 -675 0 0 0 0 0 -488 0 0 0 0 60 0 0 0 0 0 0 0 0 306 0 0 0 0 0 0 0 152 0 0 0 0 0 0 0 0 0 0 0
-724 -1253 534 1584 170 1204 860 -1002 165 -1148 1449 -314 -1099 0 0 149 -1043 -1078 0 0 282 -145 131 0 810 -1120 0 665 138 -268 0 0 1062 125 480 756 476 -824 0 0 525 630 0 0 0 0 0 846 0 0 450 0 0 0 0 0 0 0 152 0 0 0 0 0 0 0 0 0 0 0 0 0 -204 -210 0 0 0 0 -156 0 315 0 0 0 0 -130 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-728 -1260 537 1593 171 1211 865 -1008 166 -1155 1458 -316 -1106 -775 -1036 150 -1050 -1085 0 -1168 284 -146 132 0 816 -1128 0 670 139 0 0 640 1071 0 484 0 0 0 819 0 530 636 0 936 105 0 0 855 0 388 456 0 0 0 0 0 -292 0 0 0 -684 -70 0 0 0 0 0 0 162 0 0 0 0 0 0 0 0 0 -160 0 0 0 0 0 0 0 0 -72 0 0 0 0 0 0 0 26 0 0 0 0
-732 -1267 540 1602 172 1218 870 -1014 167 -1162 1467 -318 -1113 0 0 151 -1057 -1092 0 -1176 0 0 133 0 822 0 0 675 0 0 0 645 1080 0 488 763 0 0 0 0 535 0 0 945 106 0 0 0 0 392 0 0 -300 410 0 70 -296 225 0 0 -693 -71 0 70 0 66 0 0 0 531 0 0 0 0 0 0 0 0 0 -328 0 -306 0 0 0 0 279 -78 0 0 0 0 0 0 0 0 0 0 0 0
-736 -1274 543 1611 173 1225 875 -1020 168 -1169 1476 -320 -1120 -780 -1043 152 -1064 0 0 -1184 286 -147 134 0 0 -1136 0 680 0 -270 0 650 1089 126 492 770 0 -832 826 0 0 642 0 954 107 0 0 864 882 396 0 -340 0 0 0 71 -300 0 0 0 -702 -72 0 0 66 0 -496 162 165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-740 -1281 546 1620 174 0 880 -1026 169 -1176 1485 -322 -1127 -785 -1050 153 -1071 -1099 0 -1192 288 -148 135 0 828 -1144 0 0 140 -272 0 655 1098 127 496 777 0 -840 833 0 540 648 0 963 0 -445 0 873 0 0 0 0 0 415 0 0 0 0 154 0 0 0 0 0 67 0 -504 165 0 0 0 61 0 -215 0 0 0 0 -164 0 324 -315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
